WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"martes, 2/6/2026",Issued,13:17:50,Issued,1458129,UNITED STATES,45-1108,11065408422117791121,"109,980.00","14,297.40"
"miércoles, 3/6/2026",Issued,13:42:24,Issued,1458129,SAUDI ARABIA,45-1111,11065408422117792309,"69,990.00","9,098.70"
"miércoles, 3/6/2026",Issued,14:55:13,Issued,1458129,PUERTO RICO,45-1112,11065408422117792456,"44,990.00","5,848.70"
"jueves, 4/6/2026",Issued,16:26:09,Processed by Global Blue,1458129,TURKEY,45-1124,11065408422117794116,"104,980.00","13,647.40"
"jueves, 4/6/2026",Issued,16:33:13,Processed by Global Blue,1458129,TURKEY,45-1125,11065408422117794144,"79,990.00","10,398.70"
"jueves, 4/6/2026",Issued,16:36:39,Processed by Global Blue,1458129,TURKEY,45-1123/1126,11065408422117794163,"184,970.00","24,046.10"
"jueves, 4/6/2026",Issued,16:44:27,Processed by Global Blue,1458129,TURKEY,45-1127,11065408422117794233,"79,990.00","10,398.70"
"viernes, 5/6/2026",Issued,15:12:43,Processed by Global Blue,1458129,NORTH MACEDONIA,45-1128,11065408422117796188,"129,990.00","16,898.70"
"viernes, 5/6/2026",Issued,15:20:30,Processed by Global Blue,1458129,BRAZIL,45-1130,11065408422117796212,"79,990.00","10,398.70"
"viernes, 5/6/2026",Issued,15:25:17,Processed by Global Blue,1458129,BRAZIL,45-1132,11065408422117796254,"289,980.00","37,697.40"
"viernes, 5/6/2026",Issued,15:29:56,Issued,1458129,TURKEY,45-1133,11065408422117796296,"153,940.00","20,012.20"
"sábado, 6/6/2026",Issued,12:35:06,Issued,1458129,CHILE,45-1136,11065408422117798207,"259,980.00","33,797.40"
"sábado, 6/6/2026",Issued,14:00:26,Processed by Global Blue,1458129,MEXICO,45-1137,11065408422117798643,"229,980.00","29,897.40"
"sábado, 6/6/2026",Issued,17:26:26,Processed by Global Blue,1458129,FRANCE,45-1145,11065408422117799524,"224,990.00","29,248.70"
"domingo, 7/6/2026",Issued,11:42:09,Processed by Global Blue,1458129,CHINA,45-1146,11065408422117800608,"99,990.00","12,998.70"
"domingo, 7/6/2026",Issued,12:40:23,Issued,1458129,UNITED KINGDOM,45-1149,11065408422117800758,"239,990.00","31,198.70"
"domingo, 7/6/2026",Issued,13:33:39,Processed by Global Blue,1458129,BRAZIL,45-1150,11065408422117800893,"99,990.00","12,998.70"
"martes, 9/6/2026",Issued,12:38:10,Processed by Global Blue,1458129,CHINA,45-1163,11065408422117803304,"39,990.00","5,198.70"
"martes, 9/6/2026",Issued,12:41:52,Processed by Global Blue,1458129,CHINA,45-1164,11065408422117803315,"171,980.00","22,357.40"
"martes, 9/6/2026",Issued,13:28:49,Processed by Global Blue,1458129,PERU,45-1165,11065408422117803370,"39,990.00","5,198.70"
"martes, 9/6/2026",Issued,18:10:56,Processed by Global Blue,1458129,SWITZERLAND,45-1168,11065408422117803916,"199,990.00","25,998.70"
"jueves, 11/6/2026",Issued,16:50:33,Processed by Global Blue,1458129,MEXICO,45-1171,11065408422117806560,"59,990.00","7,798.70"
"sábado, 13/6/2026",Issued,12:47:33,Issued,1458129,URUGUAY,45-1175,11065408422117809479,"129,990.00","16,898.70"
"domingo, 14/6/2026",Issued,14:13:50,Processed by Global Blue,1458129,BRAZIL,45-1196,11065408422117811635,"199,990.00","25,998.70"
"domingo, 14/6/2026",Issued,17:05:12,Processed by Global Blue,1458129,URUGUAY,45-1208,11065408422117812006,"24,990.00","3,248.70"
"domingo, 14/6/2026",Issued,17:06:47,Processed by Global Blue,1458129,URUGUAY,45-1204,11065408422117812010,"104,980.00","13,647.40"
"domingo, 14/6/2026",Issued,17:10:50,Processed by Global Blue,1458129,URUGUAY,45-1203,11065408422117812023,"169,980.00","22,097.40"
"sábado, 20/6/2026",Issued,14:59:52,Issued,1458129,UNITED STATES,45-1233,11065408422117819798,"16,990.00","2,208.70"
"domingo, 21/6/2026",Issued,12:08:43,Issued,1458129,GERMANY,45-1238,11065408422117821263,"49,990.00","6,498.70"
"martes, 23/6/2026",Issued,13:36:08,Issued,1458129,MEXICO,45-1249,11065408422117823741,"129,990.00","16,898.70"
"sábado, 27/6/2026",Issued,15:45:06,Issued,1458129,ECUADOR,45-262,11065408422117830043,"239,980.00","31,197.40"
"domingo, 28/6/2026",Issued,11:46:28,Processed by Global Blue,1458129,URUGUAY,45-1267,11065408422117831488,"49,990.00","6,498.70"
"domingo, 28/6/2026",Issued,13:50:53,Issued,1458129,URUGUAY,45-1272,11065408422117831868,"84,980.00","11,047.40"
"domingo, 28/6/2026",Issued,15:26:13,Issued,1458129,SPAIN,45-1274,11065408422117832292,"159,990.00","20,798.70"
"domingo, 28/6/2026",Issued,15:29:03,Issued,1458129,SPAIN,45-1275,11065408422117832325,"104,990.00","13,648.70"
"domingo, 28/6/2026",Issued,17:09:58,Issued,1458129,UNITED STATES,461279,11065408422117832631,"309,960.00","40,294.80"
"domingo, 28/6/2026",Issued,17:13:34,Approved by customs,1458129,UNITED STATES,0451280,11065408422117832665,"199,990.00","25,998.70"

