WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"domingo, 1/2/2026",Issued,13:16:32,Processed by Global Blue,1454542,CHILE,49570,11065408415117597345,"149,990.00","19,498.70"
"miércoles, 4/2/2026",Issued,12:23:20,Issued,1454542,SPAIN,594,11065408415117599882,"19,990.00","2,598.70"
"viernes, 6/2/2026",Issued,16:10:59,Issued,1454542,BELGIUM,600,11065408415117602258,"159,990.00","20,798.70"
"viernes, 6/2/2026",Issued,16:43:13,Processed by Global Blue,1454542,UNITED KINGDOM,602,11065408415117602289,"309,980.00","40,297.40"
"viernes, 6/2/2026",Issued,16:47:08,Processed by Global Blue,1454542,UNITED KINGDOM,0601,11065408415117602291,"146,960.00","19,104.80"
"lunes, 9/2/2026",Issued,11:31:43,Processed by Global Blue,1454542,UNITED STATES,629,11065408415117604872,"93,980.00","12,217.40"
"lunes, 9/2/2026",Issued,11:32:57,Processed by Global Blue,1454542,UNITED STATES,630,11065408415117604886,"99,990.00","12,998.70"
"jueves, 12/2/2026",Issued,18:06:04,Issued,1454542,UNITED STATES,49,11065408415117609039,"51,990.00","6,758.70"
"viernes, 13/2/2026",Issued,19:33:40,Issued,1454542,AUSTRALIA,49662,11065408415117610432,"435,960.00","61,034.40"
"sábado, 14/2/2026",Issued,10:48:38,Issued,1454542,CANADA,665,11065408415117610649,"16,990.00","2,208.70"
"sábado, 14/2/2026",Issued,12:52:06,Issued,1454542,UNITED STATES,673,11065408415117610935,"139,970.00","18,196.10"
"sábado, 14/2/2026",Issued,14:24:31,Processed by Global Blue,1454542,UNITED STATES,49676,11065408415117611197,"129,930.00","16,890.90"
"domingo, 15/2/2026",Issued,11:31:25,Issued,1454542,SWEDEN,679,11065408415117612378,"84,990.00","11,048.70"
"domingo, 15/2/2026",Issued,11:34:42,Processed by Global Blue,1454542,SWEDEN,680,11065408415117612384,"69,990.00","9,098.70"
"domingo, 15/2/2026",Issued,12:38:41,Processed by Global Blue,1454542,UNITED STATES,681,11065408415117612603,"129,980.00","16,897.40"
"domingo, 15/2/2026",Issued,12:56:22,Processed by Global Blue,1454542,UNITED STATES,682,11065408415117612661,"464,960.00","65,094.40"
"domingo, 15/2/2026",Issued,16:05:07,Processed by Global Blue,1454542,MEXICO,688,11065408415117613241,"99,990.00","12,998.70"
"domingo, 15/2/2026",Issued,16:14:20,Issued,1454542,UNITED STATES,689,11065408415117613294,"81,950.00","10,653.50"
"martes, 17/2/2026",Issued,11:03:10,Issued,1454542,UNITED STATES,700,11065408415117615849,"329,980.00","42,897.40"
"martes, 17/2/2026",Issued,17:59:24,Issued,1454542,BRAZIL,703,11065408415117616905,"215,990.00","28,078.70"
"miércoles, 18/2/2026",Issued,19:25:22,Issued,1454542,UNITED STATES,710,11065408415117619054,"22,990.00","2,988.70"
"miércoles, 18/2/2026",Issued,19:29:37,Issued,1454542,UNITED STATES,711,11065408415117619077,"59,990.00","7,798.70"
"miércoles, 18/2/2026",Issued,19:33:25,Issued,1454542,UNITED STATES,712,11065408415117619083,"14,990.00","1,948.70"
"miércoles, 18/2/2026",Issued,19:51:52,Issued,1454542,UNITED STATES,713,11065408415117619175,"12,990.00","1,688.70"
"jueves, 19/2/2026",Issued,15:05:43,Issued,1454542,UNITED STATES,49719,11065408415117620039,"181,930.00","23,650.90"
"jueves, 19/2/2026",Issued,20:23:02,Issued,1454542,MEXICO,723,11065408415117620910,"59,980.00","7,797.40"
"viernes, 20/2/2026",Issued,14:07:33,Issued,1454542,FRANCE,0725,11065408415117621558,"46,980.00","6,107.40"
"viernes, 20/2/2026",Issued,16:12:00,Issued,1454542,AFGHANISTAN,726-49,11065408415117621813,"121,980.00","15,857.40"
"sábado, 21/2/2026",Issued,11:13:41,Issued,1454542,UNITED STATES,0729,11065408415117622482,"79,990.00","10,398.70"
"sábado, 21/2/2026",Issued,11:28:32,Issued,1454542,JAPAN,0730,11065408415117622521,"124,960.00","16,244.80"
"domingo, 22/2/2026",Issued,19:54:46,Issued,1454542,UNITED STATES,748,11065408415117624956,"39,990.00","5,198.70"
"martes, 24/2/2026",Issued,12:13:28,Issued,1454542,PERU,49758,11065408415117626405,"79,990.00","10,398.70"
"miércoles, 25/2/2026",Issued,19:29:56,Processed by Global Blue,1454542,CHINA,0766,11065408415117628447,"567,910.00","79,507.40"
"miércoles, 25/2/2026",Issued,19:49:36,Processed by Global Blue,1454542,CHINA,0767,11065408415117628520,"47,970.00","6,236.10"
"jueves, 26/2/2026",Issued,10:39:43,Processed by Global Blue,1454542,UNITED STATES,0768,11065408415117628651,"59,980.00","7,797.40"
"jueves, 26/2/2026",Issued,12:00:53,Processed by Global Blue,1454542,CHINA,0771,11065408415117628803,"224,990.00","29,248.70"
"jueves, 26/2/2026",Issued,12:04:31,Processed by Global Blue,1454542,CHINA,0772,11065408415117628826,"395,960.00","51,474.80"
"viernes, 27/2/2026",Issued,10:56:38,Issued,1454542,UNITED STATES,49773,11065408415117630068,"189,990.00","24,698.70"

