WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"domingo, 2/8/2026",Issued,10:36:07,Issued,1454538,BRAZIL,502625,11065408414117938373,"223,970.00","29,116.10"
"domingo, 2/8/2026",Issued,11:50:30,Issued,1454538,SPAIN,502629,11065408414117938478,"79,970.00","10,396.10"
"domingo, 2/8/2026",Issued,16:48:14,Issued,1454538,UNITED STATES,502640,11065408414117939439,"279,970.00","36,396.10"
"domingo, 2/8/2026",Issued,16:50:06,Issued,1454538,UNITED STATES,502641,11065408414117939441,"74,980.00","9,747.40"
"domingo, 2/8/2026",Issued,18:30:01,Processed by Global Blue,1454538,BRAZIL,502643,11065408414117939795,"189,990.00","24,698.70"
"lunes, 3/8/2026",Issued,11:29:57,Processed by Global Blue,1454538,CHINA,502644,11065408414117940143,"124,970.00","16,246.10"
"martes, 4/8/2026",Issued,16:07:08,Issued,1454538,HONDURAS,502653,11065408414117942226,"99,990.00","12,998.70"
"miércoles, 5/8/2026",Issued,11:32:21,Issued,1454538,PERU,502655,11065408414117943160,"49,990.00","6,498.70"
"miércoles, 5/8/2026",Issued,13:20:02,Processed by Global Blue,1454538,UNITED STATES,502656,11065408414117943380,"164,990.00","21,448.70"
"miércoles, 5/8/2026",Issued,14:22:56,Issued,1454538,UNITED STATES,502658,11065408414117943555,"559,980.00","78,397.20"
"jueves, 6/8/2026",Issued,16:07:37,Issued,1454538,ECUADOR,502670,11065408414117945497,"179,980.00","23,397.40"
"viernes, 7/8/2026",Issued,11:53:00,Processed by Global Blue,1454538,UNITED STATES,502675,11065408414117946894,"99,990.00","12,998.70"
"viernes, 7/8/2026",Issued,16:21:52,Issued,1454538,UNITED STATES,502685,11065408414117947983,"59,990.00","7,798.70"
"sábado, 8/8/2026",Issued,13:18:00,Processed by Global Blue,1454538,PERU,502689,11065408414117949830,"69,990.00","9,098.70"
"domingo, 9/8/2026",Issued,10:55:20,Issued,1454538,MEXICO,502702,11065408414117951588,"219,990.00","28,598.70"
"domingo, 9/8/2026",Issued,13:30:18,Processed by Global Blue,1454538,MEXICO,502705,11065408414117952045,"333,950.00","43,413.50"
"domingo, 9/8/2026",Issued,13:39:16,Issued,1454538,PERU,502706,11065408414117952078,"169,990.00","22,098.70"
"lunes, 10/8/2026",Issued,13:51:06,Processed by Global Blue,1454538,UNITED STATES,502715,11065408414117953782,"239,980.00","31,197.40"
"jueves, 13/8/2026",Issued,15:25:30,Processed by Global Blue,1454538,VENEZUELA,502737,11065408414117957809,"29,990.00","3,898.70"
"viernes, 14/8/2026",Issued,15:40:10,Issued,1454538,COLOMBIA,502750,11065408414117959230,"259,990.00","33,798.70"
"viernes, 14/8/2026",Issued,15:44:42,Processed by Global Blue,1454538,ALBANIA,502751,11065408414117959269,"99,990.00","12,998.70"
"sábado, 15/8/2026",Issued,13:10:17,Processed by Global Blue,1454538,GUATEMALA,502761,11065408414117960986,"189,990.00","24,698.70"
"sábado, 15/8/2026",Issued,16:06:18,Processed by Global Blue,1454538,CHINA,502765,11065408414117961614,"49,990.00","6,498.70"
"sábado, 15/8/2026",Issued,16:14:48,Processed by Global Blue,1454538,CHINA,502767,11065408414117961622,"49,990.00","6,498.70"
"domingo, 16/8/2026",Issued,11:25:19,Refunded by Global Blue,1454538,PORTUGAL,502773,11065408414117962640,"199,990.00","25,998.70"
"domingo, 16/8/2026",Issued,12:23:01,Processed by Global Blue,1454538,UNITED STATES,502776,11065408414117962808,"189,990.00","24,698.70"
"domingo, 16/8/2026",Issued,12:27:33,Issued,1454538,UNITED STATES,502777,11065408414117962820,"219,980.00","28,597.40"
"domingo, 16/8/2026",Issued,13:39:36,Issued,1454538,GREECE,502784,11065408414117963122,"189,990.00","24,698.70"
"domingo, 16/8/2026",Issued,14:21:59,Processed by Global Blue,1454538,UNITED STATES,502788,11065408414117963263,"91,960.00","11,954.80"
"domingo, 16/8/2026",Issued,16:03:00,Issued,1454538,COSTA RICA,502794,11065408414117963568,"229,990.00","29,898.70"
"lunes, 17/8/2026",Issued,17:39:55,Issued,1454538,INDIA,502817,11065408414117965658,"229,990.00","29,898.70"
"martes, 18/8/2026",Issued,12:36:45,Processed by Global Blue,1454538,BRAZIL,502821,11065408414117966299,"92,980.00","12,087.40"
"miércoles, 19/8/2026",Issued,11:28:37,Issued,1454538,AFGHANISTAN,502827,11065408414117967621,"152,970.00","19,886.10"
"miércoles, 19/8/2026",Issued,11:34:30,Issued,1454538,AFGHANISTAN,502828,11065408414117967645,"42,980.00","5,587.40"
"miércoles, 19/8/2026",Issued,16:59:51,Processed by Global Blue,1454538,CHINA,502835,11065408414117968214,"230,980.00","30,027.40"
"jueves, 20/8/2026",Issued,12:06:56,Issued,1454538,CHILE,502839,11065408414117968907,"99,990.00","12,998.70"
"jueves, 20/8/2026",Issued,12:20:42,Processed by Global Blue,1454538,UNITED STATES,502840,11065408414117968930,"299,960.00","38,994.80"
"jueves, 20/8/2026",Issued,18:34:01,Issued,1454538,COLOMBIA,502856,11065408414117970105,"139,990.00","18,198.70"
"viernes, 21/8/2026",Issued,13:00:36,Issued,1454538,PARAGUAY,502859,11065408414117971329,"149,980.00","19,497.40"
"viernes, 21/8/2026",Issued,13:02:15,Issued,1454538,PARAGUAY,502860,11065408414117971338,"119,990.00","15,598.70"
"viernes, 21/8/2026",Issued,15:19:49,Approved by customs,1454538,MEXICO,502862,11065408414117971863,"99,990.00","12,998.70"
"viernes, 21/8/2026",Issued,17:05:33,Issued,1454538,PERU,502865,11065408414117972384,"29,990.00","3,898.70"
"sábado, 22/8/2026",Issued,16:25:20,Issued,1454538,CHINA,502879,11065408414117974799,"99,990.00","12,998.70"
"domingo, 23/8/2026",Issued,13:18:32,Issued,1454538,BRAZIL,502888,11065408414117976628,"169,990.00","22,098.70"
"domingo, 23/8/2026",Issued,14:05:28,Processed by Global Blue,1454538,PERU,502895,11065408414117976848,"299,990.00","38,998.70"
"domingo, 23/8/2026",Issued,14:08:58,Processed by Global Blue,1454538,PERU,502896,11065408414117976876,"16,990.00","2,208.70"
"domingo, 23/8/2026",Issued,15:12:16,Processed by Global Blue,1454538,CHINA,502899,11065408414117977131,"154,990.00","20,148.70"
"domingo, 23/8/2026",Issued,15:20:57,Issued,1454538,CHINA,502901,11065408414117977149,"154,990.00","20,148.70"
"domingo, 23/8/2026",Issued,16:49:21,Issued,1454538,MEXICO,502904,11065408414117977328,"99,990.00","12,998.70"
"domingo, 23/8/2026",Issued,16:51:18,Issued,1454538,MEXICO,502905,11065408414117977359,"39,990.00","5,198.70"
"domingo, 23/8/2026",Issued,18:30:12,Issued,1454538,COLOMBIA,502906,11065408414117978028,"99,970.00","12,996.10"
"lunes, 24/8/2026",Issued,12:18:46,Processed by Global Blue,1454538,UNITED STATES,502908,11065408414117978783,"99,990.00","12,998.70"
"lunes, 24/8/2026",Issued,16:05:57,Issued,1454538,BRAZIL,502913,11065408414117979887,"99,990.00","12,998.70"
"lunes, 24/8/2026",Issued,16:09:57,Issued,1454538,BRAZIL,502912,11065408414117979904,"167,940.00","21,832.20"
"lunes, 24/8/2026",Issued,16:11:36,Refunded by Global Blue,1454538,BRAZIL,502914,11065408414117979915,"141,980.00","18,457.40"
"lunes, 24/8/2026",Issued,17:27:56,Issued,1454538,UNITED STATES,502918,11065408414117980236,"84,990.00","11,048.70"
"martes, 25/8/2026",Issued,11:59:38,Issued,1454538,UNITED STATES,502922,11065408414117981177,"99,990.00","12,998.70"
"martes, 25/8/2026",Issued,13:13:28,Issued,1454538,CHILE,503924,11065408414117981337,"139,980.00","18,197.40"
"martes, 25/8/2026",Issued,16:29:43,Issued,1454538,BRAZIL,502929,11065408414117981862,"129,990.00","16,898.70"
"miércoles, 26/8/2026",Issued,12:56:07,Approved by customs,1454538,BRAZIL,502934,11065408414117982907,"79,990.00","10,398.70"
"jueves, 27/8/2026",Issued,14:53:24,Issued,1454538,PERU,502944,11065408414117984947,"39,990.00","5,198.70"
"jueves, 27/8/2026",Issued,16:30:04,Issued,1454538,ALBANIA,502945,11065408414117985310,"21,990.00","2,858.70"
"sábado, 29/8/2026",Issued,12:24:57,Processed by Global Blue,1454538,URUGUAY,502965,11065408414117988418,"99,990.00","12,998.70"
"sábado, 29/8/2026",Issued,12:29:27,Processed by Global Blue,1454538,URUGUAY,502966,11065408414117988473,"139,990.00","18,198.70"
"sábado, 29/8/2026",Issued,14:18:48,Approved by customs,1454538,MEXICO,502969,11065408414117988833,"269,990.00","35,098.70"
"domingo, 30/8/2026",Issued,10:27:21,Processed by Global Blue,1454538,BRAZIL,502976,11065408414117990171,"169,990.00","22,098.70"
"domingo, 30/8/2026",Issued,10:31:28,Processed by Global Blue,1454538,BRAZIL,502977,11065408414117990185,"299,990.00","38,998.70"
"domingo, 30/8/2026",Issued,10:34:14,Processed by Global Blue,1454538,BRAZIL,502978,11065408414117990192,"199,990.00","25,998.70"
"domingo, 30/8/2026",Issued,11:18:03,Issued,1454538,AFGHANISTAN,502982,11065408414117990251,"21,990.00","2,858.70"
"domingo, 30/8/2026",Issued,11:39:13,Issued,1454538,CHINA,502983,11065408414117990320,"259,980.00","33,797.40"

