WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"viernes, 1/8/2025",Issued,15:06:44,Issued,1453197,DENMARK,322,11065408407117273369,"279,990.00","36,398.70"
"sábado, 2/8/2025",Issued,12:00:06,Issued,1453197,FRANCE,328,11065408407117274582,"144,990.00","18,848.70"
"domingo, 3/8/2025",Issued,17:48:47,Processed by Global Blue,1453197,UNITED STATES,314,11065408407117276794,"61,980.00","8,057.40"
"domingo, 3/8/2025",Issued,17:53:01,Processed by Global Blue,1453197,UNITED STATES,313,11065408407117276804,"158,980.00","20,667.40"
"domingo, 3/8/2025",Issued,17:54:10,Processed by Global Blue,1453197,UNITED STATES,318,11065408407117276815,"44,990.00","5,848.70"
"domingo, 3/8/2025",Issued,17:55:39,Processed by Global Blue,1453197,UNITED STATES,346,11065408407117276827,"16,990.00","2,208.70"
"jueves, 7/8/2025",Issued,16:59:33,Processed by Global Blue,1453197,CHINA,376,11065408407117281249,"404,991.00","56,698.74"
"viernes, 8/8/2025",Issued,13:16:47,Issued,1453197,BRAZIL,378,11065408407117282168,"349,990.00","45,498.70"
"viernes, 8/8/2025",Issued,16:08:49,Processed by Global Blue,1453197,UNITED STATES,389,11065408407117282524,"33,980.00","4,417.40"
"sábado, 9/8/2025",Issued,12:07:15,Processed by Global Blue,1453197,RUSSIAN FEDERATION,400,11065408407117283396,"159,990.00","20,798.70"
"domingo, 10/8/2025",Issued,12:02:23,Processed by Global Blue,1453197,RUSSIAN FEDERATION,408,11065408407117284959,"104,980.00","13,647.40"
"lunes, 11/8/2025",Issued,18:43:26,Processed by Global Blue,1453197,RUSSIAN FEDERATION,433,11065408407117286960,"184,950.00","24,043.50"
"miércoles, 13/8/2025",Issued,19:04:44,Issued,1453197,UKRAINE,450,11065408407117290054,"279,950.00","36,393.50"
"viernes, 15/8/2025",Issued,12:51:05,Issued,1453197,MEXICO,466,11065408407117291872,"272,940.00","35,482.20"
