WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"martes, 5/8/2025",Issued,12:33:14,Issued,1454538,UNITED STATES,01500000043,11065408414117278301,"45,980.00","5,977.40"
"martes, 5/8/2025",Issued,12:38:41,Issued,1454538,UNITED STATES,01500000044,11065408414117278329,"75,970.00","9,876.10"
"martes, 5/8/2025",Issued,12:41:42,Issued,1454538,UNITED STATES,01500000045,11065408414117278338,"45,980.00","5,977.40"
"martes, 5/8/2025",Issued,14:01:35,Issued,1454538,UNITED STATES,01500000046,11065408414117278483,"32,980.00","4,287.40"
"martes, 5/8/2025",Issued,14:06:43,Issued,1454538,UNITED STATES,01500000047,11065408414117278514,"539,980.00","75,597.20"
"martes, 5/8/2025",Issued,14:11:10,Processed by Global Blue,1454538,UNITED STATES,01500000048,11065408414117278522,"416,980.00","58,377.20"
"martes, 5/8/2025",Issued,14:16:30,Issued,1454538,UNITED STATES,01500000049,11065408414117278533,"652,970.00","91,415.80"
"martes, 5/8/2025",Issued,15:45:00,Processed by Global Blue,1454538,PERU,1500000051,11065408414117278682,"84,990.00","11,048.70"
"miércoles, 6/8/2025",Issued,14:26:51,Processed by Global Blue,1454538,PERU,1500000055,11065408414117279639,"165,990.00","21,578.70"
"jueves, 7/8/2025",Issued,13:20:15,Processed by Global Blue,1454538,UNITED STATES,1500000060,11065408414117280720,"691,930.00","96,870.20"
"jueves, 7/8/2025",Issued,13:23:26,Processed by Global Blue,1454538,UNITED STATES,1500000061,11065408414117280731,"334,970.00","43,546.10"
"jueves, 7/8/2025",Issued,13:50:34,Processed by Global Blue,1454538,UNITED STATES,1500000062,11065408414117280777,"118,910.00","15,458.30"
"jueves, 7/8/2025",Issued,16:20:42,Issued,1454538,BRAZIL,01500000063,11065408414117281174,"184,990.00","24,048.70"
"viernes, 8/8/2025",Issued,15:38:28,Processed by Global Blue,1454538,UNITED STATES,1500000067,11065408414117282451,"400,890.00","56,124.60"
"viernes, 8/8/2025",Issued,16:47:28,Issued,1454538,UNITED STATES,1500000069,11065408414117282609,"21,990.00","2,858.70"
"viernes, 8/8/2025",Issued,18:40:31,Issued,1454538,CHINA,1500000074,11065408414117282989,"74,990.00","9,748.70"
"domingo, 10/8/2025",Issued,14:05:38,Issued,1454538,BRAZIL,1500000089,11065408414117285242,"81,980.00","10,657.40"
"domingo, 10/8/2025",Issued,15:05:51,Issued,1454538,UNITED STATES,1500000085,11065408414117285385,"129,990.00","16,898.70"
"domingo, 10/8/2025",Issued,15:10:21,Issued,1454538,UNITED STATES,1500000087,11065408414117285392,"107,990.00","14,038.70"
"domingo, 10/8/2025",Issued,15:11:53,Issued,1454538,UNITED STATES,1500000091,11065408414117285407,"69,990.00","9,098.70"
"martes, 12/8/2025",Issued,17:32:09,Processed by Global Blue,1454538,MEXICO,1500000104,11065408414117288122,"118,930.00","15,460.90"
"martes, 12/8/2025",Issued,17:35:38,Processed by Global Blue,1454538,MEXICO,1500000105,11065408414117288133,"67,960.00","8,834.80"
"miércoles, 13/8/2025",Issued,16:46:14,Issued,1454538,ECUADOR,001500000114,11065408414117289657,"99,990.00","12,998.70"
"jueves, 14/8/2025",Issued,14:36:42,Processed by Global Blue,1454538,ECUADOR,1500000116,11065408414117290666,"41,980.00","5,457.40"
"jueves, 14/8/2025",Issued,16:18:32,Processed by Global Blue,1454538,CHILE,1500000119,11065408414117290856,"99,990.00","12,998.70"
"sábado, 16/8/2025",Issued,14:12:54,Issued,1454538,GERMANY,001500000136,11065408414117294332,"21,990.00","2,858.70"
"sábado, 16/8/2025",Issued,14:17:14,Issued,1454538,CHILE,01500000137,11065408414117294378,"194,980.00","25,347.40"
"domingo, 17/8/2025",Issued,12:52:51,Processed by Global Blue,1454538,GUATEMALA,01500000155,11065408414117295953,"1,258,690.00","176,216.60"
"domingo, 17/8/2025",Issued,12:55:45,Processed by Global Blue,1454538,UNITED STATES,01500000156,11065408414117295976,"159,980.00","20,797.40"
"domingo, 17/8/2025",Issued,16:56:29,Issued,1454538,ECUADOR,1500000165,11065408414117296655,"29,990.00","3,898.70"
"lunes, 18/8/2025",Issued,12:10:17,Issued,1454538,JAPAN,1500000169,11065408414117297514,"14,990.00","1,948.70"
"lunes, 18/8/2025",Issued,12:13:30,Issued,1454538,JAPAN,1700000170,11065408414117297533,"169,990.00","22,098.70"
"lunes, 18/8/2025",Issued,12:16:54,Issued,1454538,JAPAN,1500000171,11065408414117297551,"129,970.00","16,896.10"
"lunes, 18/8/2025",Issued,13:43:14,Issued,1454538,DOMINICAN REPUBLIC,1500000174,11065408414117297726,"91,960.00","11,954.80"
"lunes, 18/8/2025",Issued,13:53:34,Processed by Global Blue,1454538,UNITED STATES,1500000177,11065408414117297742,"123,950.00","16,113.50"
"lunes, 18/8/2025",Issued,15:23:55,Processed by Global Blue,1454538,PUERTO RICO,01500000179,11065408414117297918,"99,990.00","12,998.70"
"lunes, 18/8/2025",Issued,16:51:33,Processed by Global Blue,1454538,UNITED STATES,01500000185,11065408414117298119,"119,990.00","15,598.70"
"martes, 19/8/2025",Issued,13:58:04,Issued,1454538,GUATEMALA,1500000192,11065408414117299218,"453,970.00","63,555.80"
"martes, 19/8/2025",Issued,15:38:46,Issued,1454538,MEXICO,1500000196,11065408414117299343,"83,950.00","10,913.50"
"miércoles, 20/8/2025",Issued,11:35:20,Processed by Global Blue,1454538,PERU,1500000199,11065408414117300157,"471,880.00","66,063.20"
"miércoles, 20/8/2025",Issued,14:28:51,Processed by Global Blue,1454538,UNITED STATES,1500000203,11065408414117300721,"269,980.00","35,097.40"
"jueves, 21/8/2025",Issued,16:18:19,Issued,1454538,UNITED STATES,1500000211,11065408414117302434,"254,920.00","33,139.60"
"jueves, 21/8/2025",Issued,17:30:21,Issued,1454538,BRAZIL,1500000212,11065408414117302583,"16,990.00","2,208.70"
"viernes, 22/8/2025",Issued,13:51:18,Issued,1454538,PERU,150000215,11065408414117303711,"29,990.00","3,898.70"
"viernes, 22/8/2025",Issued,14:55:14,Processed by Global Blue,1454538,COLOMBIA,1500000217,11065408414117303879,"139,990.00","18,198.70"
"viernes, 22/8/2025",Issued,16:36:30,Issued,1454538,UNITED STATES,1500000149,11065408414117304165,"431,910.00","60,467.40"
"sábado, 23/8/2025",Issued,13:50:24,Processed by Global Blue,1454538,CAMBODIA,1500000229,11065408414117306167,"661,200.00","92,568.00"
"sábado, 23/8/2025",Issued,16:04:44,Issued,1454538,CHINA,1500000237,11065408414117306620,"65,990.00","8,578.70"
"domingo, 24/8/2025",Issued,11:27:37,Issued,1454538,UNITED STATES,1500000240,11065408414117308020,"429,990.00","60,198.60"
"domingo, 24/8/2025",Issued,13:14:04,Processed by Global Blue,1454538,NORWAY,1500000243,11065408414117308390,"79,990.00","10,398.70"
"domingo, 24/8/2025",Issued,13:58:15,Processed by Global Blue,1454538,PERU,1500000246,11065408414117308613,"33,980.00","4,417.40"
"domingo, 24/8/2025",Issued,17:01:40,Issued,1454538,COLOMBIA,1500000255,11065408414117309059,"38,970.00","5,066.10"
"lunes, 25/8/2025",Issued,12:58:50,Issued,1454538,PERU,1500000261,11065408414117310108,"26,990.00","3,508.70"
"lunes, 25/8/2025",Issued,14:32:28,Issued,1454538,MEXICO,1500000263,11065408414117310448,"79,990.00","10,398.70"
"lunes, 25/8/2025",Issued,14:33:39,Issued,1454538,MEXICO,1500000264,11065408414117310469,"165,990.00","21,578.70"
"lunes, 25/8/2025",Issued,14:38:04,Issued,1454538,MEXICO,1500000265,11065408414117310482,"419,970.00","58,795.80"
"lunes, 25/8/2025",Issued,14:54:24,Issued,1454538,MEXICO,01500000268,11065408414117310550,"21,990.00","2,858.70"
"martes, 26/8/2025",Issued,11:25:58,Processed by Global Blue,1454538,MEXICO,01500000273,11065408414117311565,"149,980.00","19,497.40"
"jueves, 28/8/2025",Issued,13:31:34,Processed by Global Blue,1454538,UNITED STATES,1500000288,11065408414117314174,"199,980.00","25,997.40"
"jueves, 28/8/2025",Issued,13:33:45,Issued,1454538,UNITED STATES,1500000289,11065408414117314188,"29,990.00","3,898.70"
"sábado, 30/8/2025",Issued,12:41:15,Issued,1454538,ISRAEL,1500000304,11065408414117317123,"305,980.00","39,777.40"
"sábado, 30/8/2025",Issued,15:53:00,Processed by Global Blue,1454538,CHILE,01500000306,11065408414117317645,"86,980.00","11,307.40"
"sábado, 30/8/2025",Issued,16:04:54,Issued,1454538,PERU,01500000307,11065408414117317678,"107,980.00","14,037.40"
"domingo, 31/8/2025",Issued,10:34:20,Issued,1454538,BRAZIL,01500000312,11065408414117318660,"79,990.00","10,398.70"
"domingo, 31/8/2025",Issued,11:13:59,Issued,1454538,UNITED STATES,01500000313,11065408414117318710,"98,980.00","12,867.40"
"domingo, 31/8/2025",Issued,14:27:29,Processed by Global Blue,1454538,MEXICO,1500000331,11065408414117319204,"119,980.00","15,597.40"
"domingo, 31/8/2025",Issued,14:28:37,Processed by Global Blue,1454538,MEXICO,1500000332,11065408414117319227,"39,990.00","5,198.70"
"domingo, 31/8/2025",Issued,16:40:47,Issued,1454538,HONDURAS,1500000338,11065408414117319598,"59,980.00","7,797.40"
"domingo, 31/8/2025",Issued,18:01:28,Issued,1454538,CANADA,1500000339,11065408414117319790,"169,990.00","22,098.70"

