WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"martes, 1/7/2025",Issued,13:28:16,Processed by Global Blue,1422658,GUATEMALA,0700121026,11065408316117234030,"99,990.00","12,998.70"
"martes, 1/7/2025",Issued,13:35:05,Processed by Global Blue,1422658,GUATEMALA,0700121027,11065408316117234053,"84,990.00","11,048.70"
"domingo, 6/7/2025",Issued,12:07:02,Issued,1422658,BRAZIL,0700121037,11065408316117240141,"315,950.00","41,073.50"
"domingo, 6/7/2025",Issued,12:46:12,Refunded by Global Blue,1422658,URUGUAY,070121041,11065408316117240305,"41,990.00","5,458.70"
"martes, 8/7/2025",Issued,16:03:27,Issued,1422658,COSTA RICA,0200121048,11065408316117243057,"99,990.00","12,998.70"
"miércoles, 9/7/2025",Issued,14:39:02,Issued,1422658,AMERICAN SAMOA,0700121052,11065408316117243781,"104,980.00","13,647.40"
"sábado, 12/7/2025",Issued,18:20:03,Issued,1422658,BRAZIL,0700121061,11065408316117248167,"99,990.00","12,998.70"
"lunes, 14/7/2025",Issued,15:30:01,Issued,1422658,SWEDEN,070121068,11065408316117250234,"199,990.00","25,998.70"
"sábado, 19/7/2025",Issued,11:48:53,Issued,1422658,MEXICO,0700121077,11065408316117255358,"199,980.00","25,997.40"
"sábado, 19/7/2025",Issued,12:59:24,Issued,1422658,MEXICO,0700121078,11065408316117255679,"399,990.00","55,998.60"
"miércoles, 23/7/2025",Issued,12:55:14,Issued,1422658,DOMINICAN REPUBLIC,00121093,11065408316117260785,"405,970.00","56,835.80"
"lunes, 28/7/2025",Issued,13:58:09,Issued,1422658,UNITED STATES,0700121107,11065408316117268436,"99,990.00","12,998.70"
"lunes, 28/7/2025",Issued,13:59:44,Issued,1422658,UNITED STATES,0700121108,11065408316117268458,"12,990.00","1,688.70"
"jueves, 31/7/2025",Issued,11:31:45,Issued,1422658,UNITED STATES,003700000005,11065408316117271937,"99,990.00","12,998.70"

