WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"domingo, 03/05/2026",Issued,13:39:51,Issued,1458129,PERU,45- 950,11065408422117745673,"129.990,00","16.898,70"
"jueves, 07/05/2026",Issued,13:22:26,Processed by Global Blue,1458129,AUSTRALIA,45-962,11065408422117751264,"234.960,00","30.544,80"
"jueves, 07/05/2026",Issued,13:39:08,Processed by Global Blue,1458129,AUSTRALIA,45-963,11065408422117751326,"255.990,00","33.278,70"
"domingo, 10/05/2026",Issued,14:25:59,Processed by Global Blue,1458129,MALAYSIA,95-970,11065408422117756116,"179.970,00","23.396,10"
"domingo, 10/05/2026",Issued,14:46:55,Processed by Global Blue,1458129,MALAYSIA,45-972,11065408422117756144,"785.555,00","109.977,70"
"domingo, 10/05/2026",Issued,15:14:31,Issued,1458129,RUSSIAN FEDERATION,45-974,11065408422117756171,"239.990,00","31.198,70"
"jueves, 14/05/2026",Issued,16:50:15,Issued,1458129,PERU,45-984,11065408422117761573,"16.990,00","2.208,70"
"viernes, 15/05/2026",Issued,17:43:13,Issued,1458129,URUGUAY,45-987,11065408422117763536,"299.990,00","38.998,70"
"sábado, 16/05/2026",Issued,18:41:47,Processed by Global Blue,1458129,CHINA,45-996,11065408422117766329,"159.980,00","20.797,40"
"domingo, 17/05/2026",Issued,17:16:49,Issued,1458129,UNITED STATES,45-1011,11065408422117767471,"79.990,00","10.398,70"
"lunes, 18/05/2026",Issued,11:40:31,Processed by Global Blue,1458129,CHINA,45-1013,11065408422117768076,"469.960,00","65.794,40"
"lunes, 18/05/2026",Issued,18:33:05,Processed by Global Blue,1458129,CHINA,45-1017,11065408422117769210,"269.990,00","35.098,70"
"martes, 19/05/2026",Issued,14:45:14,Issued,1458129,UNITED STATES,45-1023,11065408422117770074,"44.990,00","5.848,70"
"jueves, 21/05/2026",Issued,11:28:36,Issued,1458129,CHINA,451027,11065408422117772355,"685.910,00","96.027,40"
"sábado, 23/05/2026",Issued,11:53:19,Processed by Global Blue,1458129,BRAZIL,45-1030,11065408422117776239,"156.970,00","20.406,10"
"sábado, 23/05/2026",Issued,12:53:52,Processed by Global Blue,1458129,COLOMBIA,45-1032,11065408422117776554,"99.990,00","12.998,70"
"sábado, 23/05/2026",Issued,15:21:23,Processed by Global Blue,1458129,CHILE,45-1034,11065408422117777118,"49.990,00","6.498,70"
"domingo, 24/05/2026",Issued,12:31:44,Issued,1458129,PERU,451048,11065408422117778702,"55.960,00","7.274,80"
"domingo, 24/05/2026",Issued,12:33:38,Issued,1458129,AFGHANISTAN,451049,11065408422117778718,"13.990,00","1.818,70"
"domingo, 24/05/2026",Issued,12:35:44,Issued,1458129,CHILE,45-1047,11065408422117778739,"69.990,00","9.098,70"
"domingo, 24/05/2026",Issued,13:24:34,Processed by Global Blue,1458129,PERU,45-1050,11065408422117778917,"109.990,00","14.298,70"
"domingo, 24/05/2026",Issued,14:07:47,Processed by Global Blue,1458129,MEXICO,45-1053,11065408422117779041,"165.990,00","21.578,70"
"lunes, 25/05/2026",Issued,13:41:24,Issued,1458129,BRAZIL,45-1064,11065408422117780456,"429.990,00","60.198,60"
"martes, 26/05/2026",Issued,14:52:57,Issued,1458129,CHILE,45-1077,11065408422117781636,"69.990,00","9.098,70"
"viernes, 29/05/2026",Issued,16:05:46,Issued,1458129,CHILE,45-1085,11065408422117785857,"99.990,00","12.998,70"
"sábado, 30/05/2026",Issued,13:28:37,Approved by customs,1458129,MEXICO,45-1090,11065408422117787375,"199.990,00","25.998,70"
"domingo, 31/05/2026",Issued,14:07:23,Approved by customs,1458129,CANADA,45-1098,11065408422117789074,"129.990,00","16.898,70"
"domingo, 31/05/2026",Issued,16:38:43,Approved by customs,1458129,GERMANY,45-1099,11065408422117789331,"250.960,00","32.624,80"
"domingo, 31/05/2026",Issued,17:37:19,Issued,1458129,SPAIN,45-1103,11065408422117789486,"199.980,00","25.997,40"

