WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"domingo, 1/6/2025",Issued,11:34:45,Processed by Global Blue,1425384,UNITED STATES,6719,11065408329117198740,"212,980.00","27,687.40"
"lunes, 2/6/2025",Issued,17:56:40,Issued,1425384,FRANCE,00006732,11065408329117200279,"15,990.00","2,078.70"
"martes, 3/6/2025",Issued,16:33:01,Issued,1425384,UNITED STATES,00006735,11065408329117200924,"39,990.00","5,198.70"
"sábado, 7/6/2025",Issued,17:52:10,Processed by Global Blue,1425384,SPAIN,00017-00006761,11065408329117205666,"71,980.00","9,357.40"
"viernes, 13/6/2025",Issued,19:26:29,Processed by Global Blue,1425384,BRAZIL,00017-00006777,11065408329117212058,"99,990.00","12,998.70"
"sábado, 14/6/2025",Issued,13:44:22,Processed by Global Blue,1425384,PERU,00017-00006781,11065408329117212571,"101,980.00","13,257.40"
"sábado, 14/6/2025",Issued,14:19:06,Processed by Global Blue,1425384,URUGUAY,00017-00006782,11065408329117212711,"69,990.00","9,098.70"
"sábado, 21/6/2025",Issued,16:43:56,Issued,1425384,CHILE,00017-00006817,11065408329117221003,"64,950.00","8,443.50"
"sábado, 21/6/2025",Issued,16:46:09,Issued,1425384,CHILE,00017-00006828,11065408329117221019,"41,970.00","5,456.10"
"jueves, 26/6/2025",Issued,13:31:50,Issued,1425384,PERU,6856,11065408329117227275,"89,990.00","11,698.70"
"sábado, 28/6/2025",Issued,15:45:32,Issued,1425384,CHINA,6869,11065408329117230364,"144,980.00","18,847.40"
"domingo, 29/6/2025",Issued,17:01:02,Issued,1425384,UNITED STATES,00006892,11065408329117232349,"22,980.00","2,987.40"

