WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"viernes, 5/6/2026",Issued,11:36:46,Processed by Global Blue,1454542,SAUDI ARABIA,491510,11065408415117795495,"19,990.00","2,598.70"
"viernes, 5/6/2026",Issued,18:46:10,Processed by Global Blue,1454542,BRAZIL,1512,11065408415117797127,"99,990.00","12,998.70"
"sábado, 6/6/2026",Issued,11:45:34,Processed by Global Blue,1454542,ECUADOR,1516,11065408415117798030,"219,990.00","28,598.70"
"sábado, 6/6/2026",Issued,11:51:01,Processed by Global Blue,1454542,ECUADOR,1517,11065408415117798048,"129,990.00","16,898.70"
"sábado, 6/6/2026",Issued,14:20:31,Processed by Global Blue,1454542,BRAZIL,1520,11065408415117798727,"192,920.00","25,079.60"
"domingo, 7/6/2026",Issued,13:23:47,Issued,1454542,CHINA,491529,11065408415117800868,"139,980.00","18,197.40"
"domingo, 7/6/2026",Issued,15:24:42,Processed by Global Blue,1454542,BRAZIL,491530,11065408415117801119,"14,990.00","1,948.70"
"domingo, 7/6/2026",Issued,16:46:33,Processed by Global Blue,1454542,CHINA,491533,11065408415117801347,"429,990.00","60,198.60"
"lunes, 8/6/2026",Issued,19:21:31,Issued,1454542,VENEZUELA,491540,11065408415117802894,"369,970.00","48,096.10"
"lunes, 8/6/2026",Issued,19:51:54,Processed by Global Blue,1454542,SPAIN,491541,11065408415117802989,"592,970.00","83,015.80"
"martes, 9/6/2026",Issued,16:53:30,Processed by Global Blue,1454542,CHINA,491543,11065408415117803673,"111,950.00","14,553.50"
"jueves, 11/6/2026",Issued,12:10:56,Issued,1454542,BRAZIL,491549,11065408415117805870,"159,980.00","20,797.40"
"domingo, 14/6/2026",Issued,17:01:20,Issued,1454542,MEXICO,1578,11065408415117811989,"329,950.00","42,893.50"
"jueves, 18/6/2026",Issued,11:42:46,Issued,1454542,UNITED STATES,1597,11065408415117815977,"171,960.00","22,354.80"
"jueves, 18/6/2026",Issued,20:52:09,Processed by Global Blue,1454542,RUSSIAN FEDERATION,491601,11065408415117817167,"149,980.00","19,497.40"
"viernes, 19/6/2026",Issued,11:30:28,Processed by Global Blue,1454542,CROATIA,491604,11065408415117817285,"119,990.00","15,598.70"
"viernes, 19/6/2026",Issued,17:50:23,Processed by Global Blue,1454542,ITALY,1609,11065408415117818444,"139,980.00","18,197.40"
"sábado, 20/6/2026",Issued,16:00:15,Processed by Global Blue,1454542,MEXICO,491623,11065408415117819993,"339,960.00","44,194.80"
"sábado, 20/6/2026",Issued,16:14:26,Processed by Global Blue,1454542,MEXICO,491624,11065408415117820089,"169,980.00","22,097.40"
"martes, 23/6/2026",Issued,20:19:47,Issued,1454542,MEXICO,491661,11065408415117824507,"69,990.00","9,098.70"
"martes, 23/6/2026",Issued,20:23:31,Issued,1454542,MEXICO,491662,11065408415117824511,"49,990.00","6,498.70"
"miércoles, 24/6/2026",Issued,19:59:29,Issued,1454542,MEXICO,1665,11065408415117825508,"129,970.00","16,896.10"
"jueves, 25/6/2026",Issued,13:22:13,Refunded by Global Blue,1454542,UNITED STATES,1667,11065408415117825842,"83,980.00","10,917.40"
"jueves, 25/6/2026",Issued,13:30:13,Refunded by Global Blue,1454542,UNITED STATES,1668,11065408415117825888,"129,990.00","16,898.70"
"jueves, 25/6/2026",Issued,19:25:30,Refunded by Global Blue,1454542,SPAIN,491672,11065408415117826739,"203,900.00","26,507.00"
"jueves, 25/6/2026",Issued,19:32:19,Refunded by Global Blue,1454542,SPAIN,491673,11065408415117826794,"69,990.00","9,098.70"
"viernes, 26/6/2026",Issued,16:41:12,Issued,1454542,UNITED STATES,1679,11065408415117828113,"69,990.00","9,098.70"
"sábado, 27/6/2026",Issued,11:41:38,Issued,1454542,CHILE,1680,11065408415117829144,"165,990.00","21,578.70"
"domingo, 28/6/2026",Issued,12:03:56,Issued,1454542,ESTONIA,491686,11065408415117831534,"109,980.00","14,297.40"
"domingo, 28/6/2026",Voided,11:59:59,Voided,1454542,ESTONIA,491686,11065408415117831523,"109,980.00","14,297.40"
"lunes, 29/6/2026",Issued,16:58:47,Issued,1454542,CHILE,491694,11065408415117834172,"129,990.00","16,898.70"
"lunes, 29/6/2026",Issued,19:24:32,Issued,1454542,ISRAEL,491696,11065408415117834544,"202,980.00","26,387.40"
"martes, 30/6/2026",Issued,16:31:01,Issued,1454542,CHILE,491699,11065408415117835429,"84,990.00","11,048.70"
"martes, 30/6/2026",Issued,16:42:43,Issued,1454542,CHILE,491701,11065408415117835455,"74,990.00","9,748.70"

