WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"viernes, 8/8/2025",Issued,13:04:40,Processed by Global Blue,1454542,CHINA,0049,11065408415117282103,"59,960.00","7,794.80"
"viernes, 8/8/2025",Issued,13:39:55,Processed by Global Blue,1454542,CHINA,0053,11065408415117282231,"33,980.00","4,417.40"
"viernes, 8/8/2025",Issued,16:21:59,Issued,1454542,PERU,58,11065408415117282560,"229,980.00","29,897.40"
"sábado, 9/8/2025",Issued,19:25:57,Processed by Global Blue,1454542,PERU,68,11065408415117284615,"175,980.00","22,877.40"
"domingo, 10/8/2025",Issued,14:40:19,Issued,1454542,MEXICO,73,11065408415117285350,"158,970.00","20,666.10"
"domingo, 10/8/2025",Issued,16:32:50,Processed by Global Blue,1454542,CHINA,0075,11065408415117285585,"339,980.00","44,197.40"
"domingo, 10/8/2025",Issued,16:37:13,Processed by Global Blue,1454542,CHINA,0076,11065408415117285619,"129,980.00","16,897.40"
"domingo, 10/8/2025",Issued,16:40:36,Processed by Global Blue,1454542,CHINA,0077,11065408415117285626,"259,970.00","33,796.10"
"jueves, 14/8/2025",Issued,12:37:47,Processed by Global Blue,1454542,CHINA,0095,11065408415117290399,"192,960.00","25,084.80"
"jueves, 14/8/2025",Issued,17:56:23,Issued,1454542,PERU,0097,11065408415117291104,"59,990.00","7,798.70"
"jueves, 14/8/2025",Issued,20:08:04,Issued,1454542,UNITED STATES,0099,11065408415117291353,"159,990.00","20,798.70"
"sábado, 16/8/2025",Issued,18:08:01,Issued,1454542,UNITED STATES,111,11065408415117295052,"285,960.00","37,174.80"
"domingo, 17/8/2025",Issued,13:59:32,Issued,1454542,PERU,116,11065408415117296179,"29,990.00","3,898.70"
"domingo, 17/8/2025",Issued,14:05:10,Issued,1454542,PERU,117,11065408415117296198,"249,980.00","32,497.40"
"domingo, 17/8/2025",Issued,14:15:27,Issued,1454542,PERU,118,11065408415117296237,"65,990.00","8,578.70"
"domingo, 17/8/2025",Issued,14:56:51,Issued,1454542,PERU,120,11065408415117296356,"109,990.00","14,298.70"
"domingo, 17/8/2025",Issued,15:27:11,Issued,1454542,PERU,121,11065408415117296432,"29,990.00","3,898.70"
"domingo, 17/8/2025",Issued,17:22:35,Issued,1454542,UNITED STATES,0122,11065408415117296817,"239,990.00","31,198.70"
"martes, 19/8/2025",Issued,17:08:42,Refunded by Global Blue,1454542,URUGUAY,128,11065408415117299488,"37,980.00","4,937.40"
"domingo, 24/8/2025",Issued,12:46:27,Issued,1454542,AUSTRALIA,0165,11065408415117308212,"99,990.00","12,998.70"
"domingo, 24/8/2025",Issued,12:56:12,Issued,1454542,BRAZIL,0167,11065408415117308306,"59,990.00","7,798.70"
"domingo, 24/8/2025",Issued,13:49:48,Processed by Global Blue,1454542,SPAIN,0170,11065408415117308573,"69,980.00","9,097.40"
"domingo, 24/8/2025",Issued,17:12:58,Issued,1454542,CHINA,177,11065408415117309084,"86,970.00","11,306.10"
"domingo, 24/8/2025",Issued,17:18:07,Issued,1454542,CHINA,178,11065408415117309111,"87,960.00","11,434.80"
"domingo, 24/8/2025",Issued,17:19:33,Issued,1454542,CHINA,176,11065408415117309124,"129,990.00","16,898.70"
"domingo, 24/8/2025",Issued,17:32:13,Issued,1454542,CHINA,179,11065408415117309169,"29,990.00","3,898.70"
"domingo, 24/8/2025",Issued,20:12:16,Issued,1454542,BRAZIL,185,11065408415117309554,"13,990.00","1,818.70"
"lunes, 25/8/2025",Issued,14:33:21,Processed by Global Blue,1454542,UNITED STATES,186,11065408415117310456,"46,980.00","6,107.40"
"lunes, 25/8/2025",Issued,14:59:54,Processed by Global Blue,1454542,UNITED STATES,187,11065408415117310563,"65,960.00","8,574.80"
"lunes, 25/8/2025",Issued,15:19:22,Processed by Global Blue,1454542,VENEZUELA,188,11065408415117310619,"48,970.00","6,366.10"
"lunes, 25/8/2025",Issued,16:18:32,Issued,1454542,BRAZIL,0189,11065408415117310711,"386,970.00","54,175.80"
"lunes, 25/8/2025",Issued,16:39:15,Issued,1454542,BRAZIL,0190,11065408415117310769,"26,990.00","3,508.70"
"miércoles, 27/8/2025",Issued,14:06:56,Issued,1454542,DOMINICAN REPUBLIC,201,11065408415117313041,"59,990.00","7,798.70"
"miércoles, 27/8/2025",Issued,18:57:22,Issued,1454542,CHINA,0204,11065408415117313617,"30,980.00","4,027.40"
"miércoles, 27/8/2025",Issued,19:05:13,Issued,1454542,CHINA,0206,11065408415117313629,"25,980.00","3,377.40"
"miércoles, 27/8/2025",Issued,19:10:14,Issued,1454542,CHINA,0207,11065408415117313638,"69,960.00","9,094.80"
"miércoles, 27/8/2025",Issued,19:17:29,Issued,1454542,CHINA,0208,11065408415117313664,"49,990.00","6,498.70"
