WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"lunes, 2/6/2025",Issued,19:23:11,Processed by Global Blue,1425387,ECUADOR,8508,11065408330117200417,"119,990.00","15,598.70"
"miércoles, 4/6/2025",Issued,15:54:14,Processed by Global Blue,1425387,PERU,8513,11065408330117201585,"34,990.00","4,548.70"
"jueves, 5/6/2025",Issued,18:43:31,Issued,1425387,VENEZUELA,8519,11065408330117202719,"74,980.00","9,747.40"
"domingo, 8/6/2025",Issued,19:10:24,Processed by Global Blue,1425387,BRAZIL,8534,11065408330117207398,"39,980.00","5,197.40"
"domingo, 8/6/2025",Issued,19:13:17,Processed by Global Blue,1425387,BRAZIL,8535,11065408330117207403,"64,990.00","8,448.70"
"viernes, 13/6/2025",Issued,15:30:10,Issued,1425387,UNITED STATES,8555,11065408330117211505,"89,990.00","11,698.70"
"domingo, 15/6/2025",Issued,14:41:50,Processed by Global Blue,1425387,MEXICO,8588,11065408330117213937,"269,990.00","35,098.70"
"domingo, 15/6/2025",Issued,16:21:11,Issued,1425387,UNITED STATES,8591,11065408330117214074,"88,990.00","11,568.70"
"lunes, 16/6/2025",Issued,12:12:40,Issued,1425387,UNITED STATES,00008593,11065408330117214625,"99,990.00","12,998.70"
"martes, 17/6/2025",Issued,11:57:06,Processed by Global Blue,1425387,MEXICO,8600,11065408330117215324,"19,990.00","2,598.70"
"martes, 17/6/2025",Issued,19:42:54,Processed by Global Blue,1425387,ECUADOR,8604,11065408330117215798,"25,980.00","3,377.40"
"jueves, 19/6/2025",Issued,20:09:24,Issued,1425387,UNITED STATES,8611,11065408330117218211,"69,990.00","9,098.70"
"sábado, 21/6/2025",Issued,20:12:23,Issued,1425387,URUGUAY,8632,11065408330117221781,"62,970.00","8,186.10"
"jueves, 26/6/2025",Issued,14:39:45,Issued,1425387,CHILE,8655,11065408330117227456,"13,990.00","1,818.70"
"jueves, 26/6/2025",Issued,16:59:38,Issued,1425387,UNITED STATES,8656,11065408330117227782,"24,990.00","3,248.70"
"jueves, 26/6/2025",Issued,17:04:24,Issued,1425387,UNITED STATES,8657,11065408330117227805,"12,990.00","1,688.70"
"sábado, 28/6/2025",Issued,14:18:54,Processed by Global Blue,1425387,FRANCE,8669,11065408330117230113,"424,980.00","59,497.20"
"domingo, 29/6/2025",Issued,14:31:57,Issued,1425387,BRAZIL,8679,11065408330117231940,"129,990.00","16,898.70"
"domingo, 29/6/2025",Issued,14:33:45,Issued,1425387,BRAZIL,8680,11065408330117231955,"18,990.00","2,468.70"
"domingo, 29/6/2025",Issued,14:54:19,Processed by Global Blue,1425387,CHILE,8681,11065408330117231993,"99,990.00","12,998.70"

