WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"sábado, 02/05/2026",Issued,11:12:00,Issued,1454538,UNITED KINGDOM,501696,11065408414117741549,"99.990,00","12.998,70"
"sábado, 02/05/2026",Issued,14:17:53,Processed by Global Blue,1454538,COLOMBIA,501699,11065408414117742767,"123.970,00","16.116,10"
"sábado, 02/05/2026",Issued,20:12:22,Processed by Global Blue,1454538,CANADA,501701,11065408414117744922,"39.990,00","5.198,70"
"sábado, 02/05/2026",Issued,20:17:33,Issued,1454538,UNITED STATES,501702,11065408414117744933,"299.990,00","38.998,70"
"domingo, 03/05/2026",Issued,11:36:22,Processed by Global Blue,1454538,UNITED STATES,501704,11065408414117745194,"159.980,00","20.797,40"
"domingo, 03/05/2026",Issued,13:55:31,Issued,1454538,AFGHANISTAN,501713,11065408414117745720,"69.990,00","9.098,70"
"domingo, 03/05/2026",Issued,13:57:48,Issued,1454538,BRAZIL,501714,11065408414117745754,"269.990,00","35.098,70"
"domingo, 03/05/2026",Issued,16:52:41,Issued,1454538,GUATEMALA,501718,11065408414117746247,"59.980,00","7.797,40"
"domingo, 03/05/2026",Issued,17:28:50,Processed by Global Blue,1454538,DOMINICA,501720,11065408414117746366,"81.980,00","10.657,40"
"martes, 05/05/2026",Issued,14:22:26,Issued,1454538,AFGHANISTAN,501723,11065408414117748781,"165.980,00","21.577,40"
"martes, 05/05/2026",Issued,14:25:39,Issued,1454538,UNITED STATES,0501724,11065408414117748799,"366.960,00","47.704,80"
"martes, 05/05/2026",Issued,16:07:49,Issued,1454538,UNITED STATES,501725,11065408414117748948,"79.990,00","10.398,70"
"miércoles, 06/05/2026",Issued,14:57:52,Issued,1454538,UNITED STATES,501732,11065408414117750113,"199.980,00","25.997,40"
"jueves, 07/05/2026",Issued,18:06:14,Issued,1454538,CHINA,501742,11065408414117752100,"99.990,00","12.998,70"
"sábado, 09/05/2026",Issued,10:18:31,Processed by Global Blue,1454538,PHILIPPINES,501750,11065408414117754158,"159.980,00","20.797,40"
"sábado, 09/05/2026",Issued,10:20:28,Processed by Global Blue,1454538,PHILIPPINES,051751,11065408414117754170,"97.960,00","12.734,80"
"sábado, 09/05/2026",Issued,10:23:49,Processed by Global Blue,1454538,UNITED STATES,0501852,11065408414117754189,"179.990,00","23.398,70"
"sábado, 09/05/2026",Issued,10:26:34,Processed by Global Blue,1454538,PHILIPPINES,0501753,11065408414117754209,"67.960,00","8.834,80"
"domingo, 10/05/2026",Issued,11:56:00,Issued,1454538,FRANCE,0501769,11065408414117755750,"169.990,00","22.098,70"
"domingo, 10/05/2026",Issued,12:18:35,Issued,1454538,AFGHANISTAN,501770,11065408414117755797,"449.990,00","62.998,60"
"domingo, 10/05/2026",Issued,12:23:37,Issued,1454538,FRANCE,0501771,11065408414117755807,"99.990,00","12.998,70"
"domingo, 10/05/2026",Issued,12:56:50,Issued,1454538,CHINA,0501777,11065408414117755876,"200.960,00","26.124,80"
"domingo, 10/05/2026",Issued,13:03:36,Issued,1454538,AFGHANISTAN,0501779,11065408414117755905,"29.970,00","3.896,10"
"domingo, 10/05/2026",Issued,13:05:59,Issued,1454538,CHILE,0501781,11065408414117755922,"29.990,00","3.898,70"
"domingo, 10/05/2026",Issued,13:12:36,Issued,1454538,UNITED STATES,501776,11065408414117755967,"49.990,00","6.498,70"
"domingo, 10/05/2026",Issued,13:13:44,Issued,1454538,UNITED STATES,501778,11065408414117755979,"49.990,00","6.498,70"
"domingo, 10/05/2026",Issued,13:14:44,Issued,1454538,UNITED STATES,501780,11065408414117755998,"51.990,00","6.758,70"
"domingo, 10/05/2026",Issued,13:16:19,Issued,1454538,UNITED STATES,501782,11065408414117756000,"563.890,00","78.944,60"
"lunes, 11/05/2026",Issued,17:19:47,Processed by Global Blue,1454538,CHILE,501794,11065408414117757499,"319.980,00","41.597,40"
"miércoles, 13/05/2026",Issued,13:28:16,Processed by Global Blue,1454538,GERMANY,501804,11065408414117759683,"26.990,00","3.508,70"
"miércoles, 13/05/2026",Issued,15:23:25,Issued,1454538,FRANCE,501810,11065408414117759974,"129.990,00","16.898,70"
