WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"miércoles, 1/10/2025",Issued,18:21:20,Processed by Global Blue,1453197,MEXICO,1221,11065408407117371042,"357,940.00","50,111.60"
"miércoles, 1/10/2025",Issued,19:35:04,Refunded by Global Blue,1453197,BRAZIL,1224,11065408407117371214,"379,990.00","53,198.60"
"jueves, 2/10/2025",Issued,16:00:45,Processed by Global Blue,1453197,PERU,1229,11065408407117372033,"199,990.00","25,998.70"
"viernes, 3/10/2025",Issued,11:57:08,Issued,1453197,UNITED STATES,1242,11065408407117372891,"425,970.00","59,635.80"
"viernes, 3/10/2025",Issued,12:00:07,Issued,1453197,UNITED STATES,1241,11065408407117372901,"307,960.00","40,034.80"
"viernes, 3/10/2025",Issued,15:33:04,Processed by Global Blue,1453197,COSTA RICA,1245,11065408407117373333,"171,970.00","22,356.10"
"viernes, 3/10/2025",Issued,19:32:37,Issued,1453197,CHINA,1249,11065408407117374010,"59,970.00","7,796.10"
"sábado, 4/10/2025",Issued,17:30:00,Processed by Global Blue,1453197,INDIA,1257,11065408407117375466,"133,960.00","17,414.80"
"sábado, 4/10/2025",Issued,17:31:28,Processed by Global Blue,1453197,INDIA,1258,11065408407117375484,"14,990.00","1,948.70"
"domingo, 5/10/2025",Issued,13:53:00,Processed by Global Blue,1453197,MEXICO,1266,11065408407117376609,"167,960.00","21,834.80"
"domingo, 5/10/2025",Issued,14:08:19,Processed by Global Blue,1453197,UNITED STATES,1267,11065408407117376632,"406,940.00","56,971.60"
"domingo, 5/10/2025",Issued,15:27:11,Issued,1453197,BRAZIL,1269,11065408407117376860,"59,990.00","7,798.70"
"domingo, 5/10/2025",Issued,16:26:52,Issued,1453197,BRAZIL,1273,11065408407117377043,"88,990.00","11,568.70"
"lunes, 6/10/2025",Issued,15:50:58,Processed by Global Blue,1453197,MEXICO,1284,11065408407117378294,"12,990.00","1,688.70"
"martes, 7/10/2025",Issued,18:12:55,Issued,1453197,MEXICO,1291,11065408407117379914,"12,990.00","1,688.70"
"miércoles, 8/10/2025",Issued,16:51:17,Issued,1453197,UNITED STATES,1299,11065408407117381193,"399,990.00","55,998.60"
"jueves, 9/10/2025",Issued,13:14:36,Processed by Global Blue,1453197,CANADA,1307,11065408407117382178,"50,970.00","6,626.10"
"jueves, 9/10/2025",Issued,13:16:56,Processed by Global Blue,1453197,CANADA,1308,11065408407117382197,"50,970.00","6,626.10"
"jueves, 9/10/2025",Issued,13:28:12,Processed by Global Blue,1453197,CANADA,1309,11065408407117382262,"121,970.00","15,856.10"
"jueves, 9/10/2025",Issued,13:29:41,Processed by Global Blue,1453197,CANADA,1310,11065408407117382270,"97,950.00","12,733.50"
