WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"martes, 2/12/2025",Issued,18:15:49,Issued,1422658,COSTA RICA,1700000561,11065408413117501202,"69,990.00","9,098.70"
"miércoles, 3/12/2025",Issued,13:04:00,Processed by Global Blue,1422658,UNITED STATES,1700000563,11065408413117501937,"154,990.00","20,148.70"
"viernes, 5/12/2025",Issued,15:24:38,Processed by Global Blue,1422658,UNITED STATES,1700000577,11065408413117505783,"99,990.00","12,998.70"
"domingo, 7/12/2025",Issued,15:15:56,Processed by Global Blue,1422658,ROMANIA,01700000583,11065408413117511039,"99,990.00","12,998.70"
"domingo, 7/12/2025",Issued,15:28:27,Processed by Global Blue,1422658,CHILE,01700000596,11065408413117511073,"219,990.00","28,598.70"
"viernes, 19/12/2025",Issued,13:18:43,Issued,1422658,MEXICO,510000050,11065408413117529011,"99,990.00","12,998.70"
"viernes, 19/12/2025",Issued,13:45:48,Processed by Global Blue,1422658,UNITED STATES,510000051,11065408413117529069,"36,990.00","4,808.70"
"sábado, 20/12/2025",Issued,13:38:39,Processed by Global Blue,1422658,MEXICO,05156,11065408413117530640,"511,980.00","71,677.20"
"domingo, 21/12/2025",Issued,12:38:44,Issued,1422658,ISRAEL,5162,11065408413117532363,"69,990.00","9,098.70"
"viernes, 26/12/2025",Issued,11:42:02,Issued,1422658,BRAZIL,510000073,11065408413117538241,"49,990.00","6,498.70"
"viernes, 26/12/2025",Issued,12:01:14,Issued,1422658,UNITED STATES,5174,11065408413117538294,"489,990.00","68,598.60"
"viernes, 26/12/2025",Issued,14:37:12,Issued,1422658,UNITED STATES,5176,11065408413117538679,"99,990.00","12,998.70"
"sábado, 27/12/2025",Issued,14:57:46,Processed by Global Blue,1422658,CANADA,5183,11065408413117540769,"99,990.00","12,998.70"
"sábado, 27/12/2025",Issued,15:59:49,Issued,1422658,UNITED STATES,5184,11065408413117540931,"99,990.00","12,998.70"
"domingo, 28/12/2025",Issued,12:48:30,Issued,1422658,ROMANIA,5187,11065408413117542237,"165,990.00","21,578.70"
"domingo, 28/12/2025",Issued,13:18:51,Processed by Global Blue,1422658,UNITED STATES,5189,11065408413117542387,"99,990.00","12,998.70"
"lunes, 29/12/2025",Issued,15:18:57,Issued,1422658,MEXICO,5195,11065408413117545013,"189,990.00","24,698.70"
"martes, 30/12/2025",Issued,14:45:35,Processed by Global Blue,1422658,UNITED STATES,51100,11065408413117547784,"211,970.00","27,556.10"
"martes, 30/12/2025",Issued,16:32:54,Issued,1422658,UNITED STATES,51102,11065408413117548262,"69,990.00","9,098.70"
"miércoles, 31/12/2025",Issued,13:22:59,Processed by Global Blue,1422658,UNITED STATES,51106,11065408413117550656,"69,990.00","9,098.70"
"miércoles, 31/12/2025",Issued,13:25:25,Processed by Global Blue,1422658,UNITED STATES,51104,11065408413117550673,"176,980.00","23,007.40"
"miércoles, 31/12/2025",Issued,13:54:47,Issued,1422658,UNITED STATES,51107,11065408413117550969,"29,990.00","3,898.70"
"miércoles, 31/12/2025",Voided,13:05:04,Voided,1422658,UNITED STATES,51104,11065408413117550486,"176,980.00","23,007.40"
"domingo, 4/1/2026",Issued,13:22:24,Processed by Global Blue,1422658,BRAZIL,51133,11065408413117558532,"35,990.00","4,678.70"
"domingo, 4/1/2026",Issued,15:39:17,Issued,1422658,UNITED STATES,51140,11065408413117559143,"159,990.00","20,798.70"
"lunes, 5/1/2026",Issued,13:46:44,Issued,1422658,POLAND,51145,11065408413117561075,"439,980.00","61,597.20"
"miércoles, 7/1/2026",Issued,14:20:21,Processed by Global Blue,1422658,BRAZIL,51150,11065408413117565025,"71,980.00","9,357.40"
"sábado, 10/1/2026",Issued,13:21:58,Issued,1422658,UNITED STATES,51166,11065408413117570169,"489,990.00","68,598.60"
"domingo, 11/1/2026",Voided,15:14:21,Voided,1422658,BRAZIL,51175,11065408413117572525,"199,960.00","25,994.80"
"sábado, 17/1/2026",Issued,18:07:04,Issued,1422658,CHILE,51199,11065408413117581105,"189,990.00","24,698.70"
"domingo, 18/1/2026",Issued,13:19:53,Issued,1422658,UNITED STATES,51206,11065408413117581534,"99,990.00","12,998.70"
"martes, 27/1/2026",Issued,12:56:06,Issued,1422658,BRAZIL,51249,11065408413117592106,"165,990.00","21,578.70"
"viernes, 30/1/2026",Issued,16:03:02,Issued,1422658,ISRAEL,51257,11065408413117595337,"189,990.00","24,698.70"
"sábado, 31/1/2026",Issued,12:56:04,Issued,1422658,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",51261,11065408413117596243,"34,990.00","4,548.70"

