WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"lunes, 1/12/2025",Issued,14:02:04,Issued,1454542,THAILAND,1117,11065408415117499128,"161,980.00","21,057.40"
"martes, 2/12/2025",Issued,12:46:47,Processed by Global Blue,1454542,UNITED STATES,1126,11065408415117500271,"129,990.00","16,898.70"
"martes, 2/12/2025",Issued,14:37:42,Issued,1454542,COSTA RICA,1130,11065408415117500552,"69,990.00","9,098.70"
"martes, 2/12/2025",Issued,14:39:08,Issued,1454542,COSTA RICA,1131,11065408415117500568,"69,990.00","9,098.70"
"martes, 2/12/2025",Issued,14:59:05,Issued,1454542,NEW ZEALAND,1132,11065408415117500599,"113,970.00","14,816.10"
"martes, 2/12/2025",Issued,17:00:39,Issued,1454542,UNITED STATES,1134,11065408415117500886,"49,990.00","6,498.70"
"viernes, 5/12/2025",Issued,15:49:05,Issued,1454542,PERU,1170,11065408415117505854,"394,950.00","51,343.50"
"viernes, 5/12/2025",Issued,16:15:13,Issued,1454542,CHINA,1171,11065408415117505975,"129,990.00","16,898.70"
"sábado, 6/12/2025",Issued,16:07:19,Processed by Global Blue,1454542,CHINA,1179,11065408415117508593,"126,970.00","16,506.10"
"lunes, 8/12/2025",Issued,12:50:02,Issued,1454542,SWITZERLAND,1203,11065408415117512885,"159,960.00","20,794.80"
"viernes, 19/12/2025",Issued,18:47:31,Issued,1454542,BRAZIL,129,11065408415117529835,"89,990.00","11,698.70"
"sábado, 20/12/2025",Issued,11:14:00,Processed by Global Blue,1454542,NORWAY,0058,11065408415117530172,"42,970.00","5,586.10"
"sábado, 20/12/2025",Issued,11:15:29,Processed by Global Blue,1454542,NORWAY,0059,11065408415117530186,"93,960.00","12,214.80"
"sábado, 20/12/2025",Issued,11:35:28,Issued,1454542,NORWAY,138,11065408415117530206,"184,990.00","24,048.70"
"sábado, 20/12/2025",Issued,11:40:38,Processed by Global Blue,1454542,NORWAY,139,11065408415117530252,"169,940.00","22,092.20"
"sábado, 20/12/2025",Issued,11:45:48,Processed by Global Blue,1454542,NORWAY,137,11065408415117530281,"51,980.00","6,757.40"
"sábado, 20/12/2025",Issued,11:49:18,Processed by Global Blue,1454542,NORWAY,140,11065408415117530299,"91,980.00","11,957.40"
"sábado, 20/12/2025",Issued,12:00:32,Processed by Global Blue,1454542,NORWAY,141,11065408415117530313,"323,930.00","42,110.90"
"lunes, 22/12/2025",Issued,17:44:05,Processed by Global Blue,1454542,MEXICO,184,11065408415117534856,"205,980.00","26,777.40"
"lunes, 22/12/2025",Issued,19:01:29,Processed by Global Blue,1454542,MEXICO,191,11065408415117535130,"89,990.00","11,698.70"
"martes, 23/12/2025",Issued,14:10:12,Processed by Global Blue,1454542,MEXICO,197,11065408415117535900,"25,980.00","3,377.40"
"martes, 23/12/2025",Issued,14:22:05,Processed by Global Blue,1454542,MEXICO,198,11065408415117535937,"47,970.00","6,236.10"
"miércoles, 24/12/2025",Issued,13:59:15,Issued,1454542,VENEZUELA,221,11065408415117537352,"119,970.00","15,596.10"
"viernes, 26/12/2025",Issued,19:30:03,Processed by Global Blue,1454542,CHINA,239,11065408415117539639,"68,970.00","8,966.10"
"sábado, 27/12/2025",Issued,14:22:55,Issued,1454542,MEXICO,243,11065408415117540659,"133,970.00","17,416.10"
