WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"martes, 1/4/2025",Issued,18:20:46,Processed by Global Blue,1422658,MEXICO,0700120792,11065408316117118247,"399,990.00","55,998.60"
"jueves, 3/4/2025",Issued,13:38:18,Issued,1422658,RUSSIAN FEDERATION,0700120793,11065408316117119612,"165,990.00","21,578.70"
"domingo, 6/4/2025",Issued,14:11:03,Issued,1422658,TURKEY,0700120799,11065408316117123378,"99,990.00","12,998.70"
"martes, 8/4/2025",Issued,11:54:32,Issued,1422658,GERMANY,0700120800,11065408316117125243,"84,990.00","11,048.70"
"domingo, 13/4/2025",Issued,15:49:45,Processed by Global Blue,1422658,MEXICO,0700120806,11065408316117133484,"51,980.00","6,757.40"
"martes, 15/4/2025",Issued,12:58:26,Issued,1422658,PERU,0700120808,11065408316117136537,"299,980.00","38,997.40"
"miércoles, 16/4/2025",Issued,11:53:09,Processed by Global Blue,1422658,CHINA,0700120810,11065408316117138192,"391,980.00","54,877.20"
"jueves, 17/4/2025",Issued,12:41:58,Issued,1422658,UNITED STATES,0700120811,11065408316117140342,"199,990.00","25,998.70"
"jueves, 17/4/2025",Issued,12:47:58,Issued,1422658,MEXICO,0700120812,11065408316117140361,"149,990.00","19,498.70"
"jueves, 17/4/2025",Issued,15:05:52,Issued,1422658,UNITED STATES,0700120814,11065408316117141122,"34,990.00","4,548.70"
"sábado, 19/4/2025",Issued,17:46:10,Issued,1422658,BRAZIL,0700120824,11065408316117147386,"64,990.00","8,448.70"
"domingo, 20/4/2025",Issued,11:35:47,Processed by Global Blue,1422658,CHINA,0700120825,11065408316117148208,"165,990.00","21,578.70"
"domingo, 20/4/2025",Issued,11:56:34,Processed by Global Blue,1422658,AUSTRALIA,0700120827,11065408316117148249,"399,990.00","55,998.60"
"domingo, 20/4/2025",Issued,17:11:45,Issued,1422658,MEXICO,0700120831,11065408316117149423,"99,990.00","12,998.70"
"martes, 22/4/2025",Issued,13:01:05,Issued,1422658,UNITED STATES,0700120832,11065408316117152249,"67,920.00","8,829.60"
"martes, 22/4/2025",Issued,16:37:56,Issued,1422658,UNITED STATES,0700120834,11065408316117152745,"44,990.00","5,848.70"
"jueves, 24/4/2025",Issued,14:19:02,Issued,1422658,MEXICO,0700120837,11065408316117155004,"315,950.00","41,073.50"
"jueves, 24/4/2025",Issued,15:38:22,Issued,1422658,"KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",0700120838,11065408316117155206,"34,990.00","4,548.70"
"viernes, 25/4/2025",Issued,16:49:04,Issued,1422658,COLOMBIA,0700120840,11065408316117156976,"99,990.00","12,998.70"
"sábado, 26/4/2025",Issued,12:27:42,Processed by Global Blue,1422658,MEXICO,0700120842,11065408316117158104,"244,950.00","31,843.50"
"lunes, 28/4/2025",Issued,17:51:33,Issued,1422658,MEXICO,0700120848,11065408316117161853,"26,990.00","3,508.70"

