WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"sábado, 4/7/2026",Issued,11:16:19,Issued,1458129,PORTUGAL,45-1294,11065408422117840296,"69,990.00","9,098.70"
"domingo, 5/7/2026",Issued,13:38:55,Issued,1458129,UNITED STATES,45-1308,11065408422117842928,"226,930.00","29,500.90"
"domingo, 5/7/2026",Issued,15:18:56,Issued,1458129,VENEZUELA,45-1312,11065408422117843193,"129,980.00","16,897.40"
"domingo, 5/7/2026",Issued,17:58:18,Issued,1458129,CHINA,45-1314,11065408422117843795,"189,990.00","24,698.70"
"domingo, 12/7/2026",Issued,12:12:06,Issued,1458129,BRAZIL,45-1351,11065408422117903613,"429,940.00","60,191.60"
"domingo, 12/7/2026",Issued,17:09:39,Issued,1458129,UNITED STATES,45-1358,11065408422117904459,"69,990.00","9,098.70"
"domingo, 12/7/2026",Issued,17:21:31,Issued,1458129,UNITED STATES,45-1360,11065408422117904526,"189,990.00","24,698.70"
"sábado, 18/7/2026",Issued,12:57:15,Issued,1458129,AUSTRALIA,45-1386,11065408422117911100,"139,990.00","18,198.70"
"sábado, 18/7/2026",Issued,13:25:54,Processed by Global Blue,1458129,AUSTRIA,45-1387,11065408422117911222,"219,980.00","28,597.40"
"domingo, 19/7/2026",Issued,13:17:49,Issued,1458129,COLOMBIA,45-1394,11065408422117913248,"99,990.00","12,998.70"
"sábado, 25/7/2026",Issued,12:25:19,Issued,1458129,PERU,451411,11065408422117922193,"189,990.00","24,698.70"
"sábado, 25/7/2026",Issued,18:07:19,Issued,1458129,CHINA,45-1419,11065408422117923764,"169,990.00","22,098.70"
"sábado, 25/7/2026",Issued,18:47:56,Issued,1458129,CHINA,45-1420,11065408422117923928,"752,930.00","105,410.20"
"domingo, 26/7/2026",Issued,14:50:11,Issued,1458129,BRAZIL,45-1427,11065408422117924948,"239,980.00","31,197.40"
"domingo, 26/7/2026",Issued,16:51:29,Processed by Global Blue,1458129,CHILE,45-1431,11065408422117925266,"229,990.00","29,898.70"
"lunes, 27/7/2026",Issued,13:10:52,Processed by Global Blue,1458129,GUATEMALA,45-1436,11065408422117926458,"39,990.00","5,198.70"
"martes, 28/7/2026",Issued,14:15:02,Issued,1458129,PERU,45-1438,11065408422117929199,"129,990.00","16,898.70"
"martes, 28/7/2026",Issued,15:15:42,Approved by customs,1458129,PERU,45-1439,11065408422117929326,"199,990.00","25,998.70"
"miércoles, 29/7/2026",Issued,14:42:56,Issued,1458129,ITALY,451444,11065408422117931332,"363,940.00","47,312.20"
"miércoles, 29/7/2026",Issued,14:48:20,Issued,1458129,ITALY,451385,11065408422117931350,"139,990.00","18,198.70"
"miércoles, 29/7/2026",Issued,16:36:44,Issued,1458129,ITALY,451445,11065408422117931626,"69,990.00","9,098.70"
"jueves, 30/7/2026",Issued,14:35:37,Approved by customs,1458129,PERU,45-1453,11065408422117932941,"99,990.00","12,998.70"
"viernes, 31/7/2026",Issued,17:22:52,Issued,1458129,CHINA,45-1458,11065408422117935374,"404,970.00","56,695.80"

