WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"domingo, 1/6/2025",Issued,12:31:35,Issued,1422658,ITALY,0700120920,11065408316117198921,"24,990.00","3,248.70"
"miércoles, 4/6/2025",Issued,13:40:20,Issued,1422658,SPAIN,0700120926,11065408316117201385,"165,990.00","21,578.70"
"viernes, 6/6/2025",Issued,11:43:08,Issued,1422658,UNITED STATES,0700120928,11065408316117203110,"165,990.00","21,578.70"
"sábado, 7/6/2025",Issued,17:28:07,Processed by Global Blue,1422658,SPAIN,0700120935,11065408316117205541,"99,990.00","12,998.70"
"domingo, 8/6/2025",Issued,11:48:37,Issued,1422658,COLOMBIA,0700120938,11065408316117206517,"99,990.00","12,998.70"
"domingo, 8/6/2025",Issued,12:51:54,Processed by Global Blue,1422658,UNITED STATES,0700120939,11065408316117206636,"299,990.00","38,998.70"
"lunes, 9/6/2025",Issued,19:02:29,Processed by Global Blue,1422658,MEXICO,0700120942,11065408316117208460,"69,990.00","9,098.70"
"lunes, 9/6/2025",Issued,19:08:09,Processed by Global Blue,1422658,MEXICO,0700120943,11065408316117208516,"7,990.00","1,038.70"
"martes, 10/6/2025",Issued,14:33:41,Issued,1422658,MEXICO,0700120944,11065408316117208954,"165,990.00","21,578.70"
"martes, 10/6/2025",Issued,17:06:02,Processed by Global Blue,1422658,MEXICO,0700120945,11065408316117209105,"99,990.00","12,998.70"
"miércoles, 11/6/2025",Issued,17:00:59,Processed by Global Blue,1422658,PORTUGAL,0700120947,11065408316117209829,"99,990.00","12,998.70"
"jueves, 12/6/2025",Issued,12:48:35,Issued,1422658,TURKEY,00120948,11065408316117210307,"99,990.00","12,998.70"
"jueves, 12/6/2025",Issued,12:52:22,Processed by Global Blue,1422658,TURKEY,00120949,11065408316117210311,"331,980.00","43,157.40"
"jueves, 12/6/2025",Issued,12:54:47,Issued,1422658,TURKEY,00120950,11065408316117210324,"199,980.00","25,997.40"
"jueves, 12/6/2025",Issued,12:58:48,Issued,1422658,TURKEY,00120951,11065408316117210348,"299,980.00","38,997.40"
"sábado, 14/6/2025",Issued,16:26:34,Processed by Global Blue,1422658,URUGUAY,0700120960,11065408316117212964,"65,990.00","8,578.70"
"domingo, 15/6/2025",Issued,18:04:49,Processed by Global Blue,1422658,BRAZIL,0700120970,11065408316117214291,"80,970.00","10,526.10"
"jueves, 19/6/2025",Issued,16:39:59,Processed by Global Blue,1422658,UNITED STATES,0700120976,11065408316117217402,"99,990.00","12,998.70"
"sábado, 21/6/2025",Issued,11:24:25,Issued,1422658,BRAZIL,0700120982,11065408316117219882,"299,970.00","38,996.10"
"domingo, 22/6/2025",Issued,14:38:14,Processed by Global Blue,1422658,MEXICO,0700120994,11065408316117222711,"53,980.00","7,017.40"
"domingo, 22/6/2025",Issued,17:42:22,Processed by Global Blue,1422658,MEXICO,0700120995,11065408316117223241,"194,980.00","25,347.40"
"lunes, 23/6/2025",Issued,13:01:43,Issued,1422658,ITALY,0700120999,11065408316117224163,"89,990.00","11,698.70"
"jueves, 26/6/2025",Issued,18:37:51,Processed by Global Blue,1422658,UNITED STATES,0700121009,11065408316117228000,"139,980.00","18,197.40"
"viernes, 27/6/2025",Issued,13:25:56,Issued,1422658,UNITED STATES,0700121012,11065408316117228488,"29,990.00","3,898.70"
"sábado, 28/6/2025",Issued,13:10:34,Issued,1422658,UNITED STATES,0700121016,11065408316117229860,"109,970.00","14,296.10"
"sábado, 28/6/2025",Issued,14:58:01,Issued,1422658,UNITED STATES,0700121018,11065408316117230267,"84,980.00","11,047.40"
"sábado, 28/6/2025",Issued,17:42:49,Issued,1422658,UNITED STATES,0700121021,11065408316117230907,"179,980.00","23,397.40"
"sábado, 28/6/2025",Issued,17:54:23,Issued,1422658,MEXICO,0700121022,11065408316117230976,"169,990.00","22,098.70"
"domingo, 29/6/2025",Issued,13:25:36,Issued,1422658,COLOMBIA,0700121023,11065408316117231753,"99,990.00","12,998.70"
"lunes, 30/6/2025",Issued,13:07:25,Issued,1422658,AUSTRALIA,0700121024,11065408316117232960,"24,990.00","3,248.70"
"lunes, 30/6/2025",Issued,15:36:32,Issued,1422658,GREECE,0700121025,11065408316117233135,"141,980.00","18,457.40"

