WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"jueves, 2/7/2026",Issued,12:43:24,Issued,1454538,UNITED STATES,502303,11065408414117837515,"229,990.00","29,898.70"
"jueves, 2/7/2026",Issued,15:24:49,Processed by Global Blue,1454538,PORTUGAL,502306,11065408414117837832,"99,990.00","12,998.70"
"jueves, 2/7/2026",Issued,15:26:20,Issued,1454538,PORTUGAL,502307,11065408414117837850,"69,990.00","9,098.70"
"viernes, 3/7/2026",Issued,17:01:19,Issued,1454538,ECUADOR,502313,11065408414117839899,"29,990.00","3,898.70"
"domingo, 5/7/2026",Issued,17:16:59,Issued,1454538,COLOMBIA,502346,11065408414117843573,"236,970.00","30,806.10"
"domingo, 5/7/2026",Issued,17:21:05,Issued,1454538,COLOMBIA,502347,11065408414117843616,"43,980.00","5,717.40"
"domingo, 5/7/2026",Issued,17:21:58,Issued,1454538,COLOMBIA,502348,11065408414117843628,"51,990.00","6,758.70"
"miércoles, 8/7/2026",Issued,13:48:52,Issued,1454538,"KOREA, REPUBLIC OF",501358,11065408414117846764,"16,990.00","2,208.70"
"miércoles, 8/7/2026",Issued,13:57:22,Issued,1454538,"KOREA, REPUBLIC OF",50159,11065408414117846772,"16,990.00","2,208.70"
"miércoles, 8/7/2026",Issued,15:30:51,Issued,1454538,NETHERLANDS,502360,11065408414117846963,"99,990.00","12,998.70"
"jueves, 9/7/2026",Issued,13:31:02,Issued,1454538,SWITZERLAND,502368,11065408414117848022,"74,990.00","9,748.70"
"jueves, 9/7/2026",Issued,16:55:30,Issued,1454538,UNITED STATES,502371,11065408414117848578,"59,990.00","7,798.70"
"viernes, 10/7/2026",Issued,17:09:18,Issued,1454538,CHILE,502386,11065408414117850278,"255,990.00","33,278.70"
"sábado, 11/7/2026",Issued,10:36:17,Processed by Global Blue,1454538,ITALY,502387,11065408414117851222,"99,990.00","12,998.70"
"sábado, 11/7/2026",Issued,17:58:52,Issued,1454538,PERU,502404,11065408414117852804,"55,990.00","7,278.70"
"sábado, 11/7/2026",Issued,18:02:36,Issued,1454538,PERU,502405,11065408414117852827,"47,960.00","6,234.80"
"domingo, 12/7/2026",Issued,12:33:12,Processed by Global Blue,1454538,UNITED STATES,502416,11065408414117903668,"51,990.00","6,758.70"
"domingo, 12/7/2026",Issued,13:07:31,Issued,1454538,CHILE,502417,11065408414117903815,"41,970.00","5,456.10"
"martes, 14/7/2026",Issued,14:28:18,Issued,1454538,BRAZIL,502426,11065408414117906808,"499,980.00","69,997.20"
"jueves, 16/7/2026",Issued,11:57:21,Issued,1454538,MEXICO,502435,11065408414117908142,"89,980.00","11,697.40"
"jueves, 16/7/2026",Issued,17:41:40,Issued,1454538,CANADA,502446,11065408414117908807,"199,980.00","25,997.40"
"viernes, 17/7/2026",Issued,14:43:16,Issued,1454538,BRAZIL,502453,11065408414117909793,"86,980.00","11,307.40"
"viernes, 17/7/2026",Issued,15:53:33,Issued,1454538,CHINA,502455,11065408414117909900,"129,990.00","16,898.70"
"viernes, 17/7/2026",Issued,16:29:10,Issued,1454538,CHINA,0502458,11065408414117910058,"189,990.00","24,698.70"
"viernes, 17/7/2026",Issued,16:31:47,Issued,1454538,CHINA,502459,11065408414117910062,"399,960.00","55,994.40"
"sábado, 18/7/2026",Issued,18:36:42,Issued,1454538,MEXICO,502481,11065408414117912523,"63,970.00","8,316.10"
"domingo, 19/7/2026",Issued,13:44:10,Approved by customs,1454538,MEXICO,502492,11065408414117913311,"99,990.00","12,998.70"
"lunes, 20/7/2026",Issued,18:32:01,Issued,1454538,CHILE,501505,11065408414117914621,"379,990.00","49,398.70"
"lunes, 20/7/2026",Issued,18:47:02,Processed by Global Blue,1454538,COLOMBIA,502506,11065408414117914645,"149,980.00","19,497.40"
"miércoles, 22/7/2026",Issued,13:53:59,Issued,1454538,AUSTRALIA,502515,11065408414117916804,"112,990.00","14,688.70"
"miércoles, 22/7/2026",Issued,14:02:15,Issued,1454538,BRAZIL,502516,11065408414117916827,"249,990.00","32,498.70"
"miércoles, 22/7/2026",Issued,14:05:47,Issued,1454538,UNITED KINGDOM,502517,11065408414117916836,"43,980.00","5,717.40"
"miércoles, 22/7/2026",Issued,14:35:52,Processed by Global Blue,1454538,BRAZIL,502518,11065408414117916929,"249,990.00","32,498.70"
"jueves, 23/7/2026",Issued,11:07:55,Processed by Global Blue,1454538,BRAZIL,502527,11065408414117918023,"294,970.00","38,346.10"
"jueves, 23/7/2026",Issued,14:20:23,Issued,1454538,ECUADOR,502530,11065408414117918761,"99,990.00","12,998.70"
"jueves, 23/7/2026",Issued,16:11:21,Processed by Global Blue,1454538,PERU,502534,11065408414117919074,"215,990.00","28,078.70"
"jueves, 23/7/2026",Issued,16:45:35,Processed by Global Blue,1454538,PERU,502536,11065408414117919214,"29,990.00","3,898.70"
"viernes, 24/7/2026",Issued,15:30:11,Processed by Global Blue,1454538,UNITED STATES,502541,11065408414117920717,"34,990.00","4,548.70"
"viernes, 24/7/2026",Issued,18:42:36,Processed by Global Blue,1454538,PERU,502548,11065408414117921530,"79,990.00","10,398.70"
"martes, 28/7/2026",Issued,12:28:05,Issued,1454538,COLOMBIA,0503576,11065408414117928883,"34,990.00","4,548.70"
"martes, 28/7/2026",Issued,17:06:52,Issued,1454538,MEXICO,502583,11065408414117929699,"949,910.00","132,987.40"
