WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"miércoles, 2/4/2025",Issued,16:11:53,Issued,1425384,CANADA,00017-00006428,11065408329117119025,"14,990.00","1,948.70"
"martes, 8/4/2025",Issued,13:48:09,Issued,1425384,UNITED KINGDOM,00017-00006449,11065408329117125543,"110,980.00","14,427.40"
"martes, 8/4/2025",Issued,15:47:12,Issued,1425384,AUSTRIA,00017-00006451,11065408329117125781,"337,980.00","43,937.40"
"miércoles, 9/4/2025",Issued,12:51:47,Issued,1425384,GUYANA,00017-00006452,11065408329117126854,"215,980.00","28,077.40"
"sábado, 12/4/2025",Issued,19:14:14,Issued,1425384,MEXICO,00017-00006469,11065408329117132599,"279,990.00","36,398.70"
"martes, 15/4/2025",Issued,15:29:55,Issued,1425384,MEXICO,00017-00006485,11065408329117137103,"279,990.00","36,398.70"
"martes, 15/4/2025",Issued,17:22:29,Issued,1425384,PERU,00017-00006486,11065408329117137470,"71,990.00","9,358.70"
"martes, 15/4/2025",Issued,17:29:39,Issued,1425384,PERU,00017-00006487,11065408329117137502,"16,990.00","2,208.70"
"martes, 15/4/2025",Issued,17:33:23,Issued,1425384,PERU,00017-00006488,11065408329117137518,"16,990.00","2,208.70"
"jueves, 17/4/2025",Issued,13:52:30,Issued,1425384,ITALY,00017-00006496,11065408329117140745,"279,990.00","36,398.70"
"domingo, 20/4/2025",Issued,16:03:02,Issued,1425384,BRAZIL,00017-00006522,11065408329117149139,"124,980.00","16,247.40"
"domingo, 27/4/2025",Issued,11:59:30,Processed by Global Blue,1425384,UNITED STATES,00017-00006545,11065408329117159898,"134,990.00","17,548.70"
"domingo, 27/4/2025",Issued,12:06:52,Issued,1425384,UNITED STATES,00017-00006546,11065408329117159931,"17,990.00","2,338.70"
"domingo, 27/4/2025",Issued,12:14:34,Processed by Global Blue,1425384,PERU,00017-00006547,11065408329117159949,"29,990.00","3,898.70"

