WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"martes, 2/12/2025",Issued,13:52:55,Issued,1454538,AUSTRALIA,0001500001654,11065408414117500428,"104,990.00","13,648.70"
"martes, 2/12/2025",Issued,13:55:39,Issued,1454538,PUERTO RICO,01500001655,11065408414117500437,"129,990.00","16,898.70"
"martes, 2/12/2025",Issued,17:26:53,Issued,1454538,UNITED STATES,0150001659,11065408414117501003,"95,990.00","12,478.70"
"martes, 2/12/2025",Issued,18:18:50,Issued,1454538,MEXICO,1500001660,11065408414117501214,"159,990.00","20,798.70"
"miércoles, 3/12/2025",Issued,14:36:01,Processed by Global Blue,1454538,UNITED STATES,0150001665,11065408414117502112,"729,970.00","102,195.80"
"miércoles, 3/12/2025",Issued,16:08:09,Issued,1454538,MEXICO,01500001668,11065408414117502407,"99,990.00","12,998.70"
"miércoles, 3/12/2025",Issued,16:10:24,Processed by Global Blue,1454538,MEXICO,0150001669,11065408414117502424,"16,990.00","2,208.70"
"jueves, 4/12/2025",Issued,12:59:22,Processed by Global Blue,1454538,MEXICO,01500679,11065408414117503529,"146,970.00","19,106.10"
"jueves, 4/12/2025",Issued,13:25:59,Processed by Global Blue,1454538,CHINA,01500681,11065408414117503564,"299,990.00","38,998.70"
"viernes, 5/12/2025",Issued,11:35:00,Processed by Global Blue,1454538,GHANA,01500001690,11065408414117504837,"99,990.00","12,998.70"
"viernes, 5/12/2025",Issued,11:41:57,Processed by Global Blue,1454538,CHINA,01500001691,11065408414117504859,"369,980.00","48,097.40"
"viernes, 5/12/2025",Issued,11:46:42,Issued,1454538,CHINA,01500001692,11065408414117504863,"99,990.00","12,998.70"
"viernes, 5/12/2025",Issued,12:40:17,Processed by Global Blue,1454538,MEXICO,1500001695,11065408414117505030,"249,970.00","32,496.10"
"viernes, 5/12/2025",Issued,13:09:09,Processed by Global Blue,1454538,UNITED STATES,015001700,11065408414117505167,"195,980.00","25,477.40"
"viernes, 5/12/2025",Issued,13:12:25,Issued,1454538,MEXICO,0150001701,11065408414117505180,"142,970.00","18,586.10"
"viernes, 5/12/2025",Issued,13:40:30,Processed by Global Blue,1454538,MEXICO,01500001703,11065408414117505339,"99,990.00","12,998.70"
"viernes, 5/12/2025",Issued,14:21:52,Issued,1454538,UNITED STATES,1500001705,11065408414117505466,"609,920.00","85,388.80"
"viernes, 5/12/2025",Issued,14:28:01,Processed by Global Blue,1454538,MEXICO,01500001706,11065408414117505497,"149,930.00","19,490.90"
"sábado, 6/12/2025",Issued,15:38:11,Issued,1454538,UNITED STATES,1500001729,11065408414117508468,"99,990.00","12,998.70"
"domingo, 7/12/2025",Issued,12:31:43,Issued,1454538,AUSTRALIA,015001737,11065408414117510329,"175,950.00","22,873.50"
"domingo, 7/12/2025",Issued,12:36:15,Issued,1454538,UNITED STATES,1500001738,11065408414117510355,"121,990.00","15,858.70"
"domingo, 7/12/2025",Issued,12:48:43,Processed by Global Blue,1454538,UNITED STATES,1500001739,11065408414117510412,"170,960.00","22,224.80"
"domingo, 7/12/2025",Issued,12:52:08,Processed by Global Blue,1454538,UNITED STATES,1500001740,11065408414117510449,"85,980.00","11,177.40"
"domingo, 7/12/2025",Issued,13:39:18,Processed by Global Blue,1454538,CANADA,1500001742,11065408414117510648,"199,980.00","25,997.40"
"domingo, 7/12/2025",Issued,18:32:17,Issued,1454538,BRAZIL,0150001765,11065408414117511964,"91,980.00","11,957.40"
"lunes, 8/12/2025",Issued,12:01:09,Issued,1454538,COLOMBIA,01500001769,11065408414117512639,"136,970.00","17,806.10"
"lunes, 8/12/2025",Issued,14:09:41,Issued,1454538,CANADA,1500001772,11065408414117513272,"49,990.00","6,498.70"
"miércoles, 17/12/2025",Issued,15:16:26,Processed by Global Blue,1454538,PERU,50123,11065408414117526789,"174,990.00","22,748.70"
"viernes, 19/12/2025",Issued,12:50:06,Issued,1454538,AUSTRALIA,50133,11065408414117528915,"99,990.00","12,998.70"
"viernes, 19/12/2025",Issued,13:27:16,Issued,1454538,FRANCE,50138,11065408414117529037,"11,990.00","1,558.70"
"viernes, 19/12/2025",Issued,13:52:10,Processed by Global Blue,1454538,UNITED STATES,50139,11065408414117529102,"276,960.00","36,004.80"
"viernes, 19/12/2025",Issued,16:53:44,Issued,1454538,MEXICO,50147,11065408414117529490,"234,980.00","30,547.40"
"viernes, 19/12/2025",Issued,18:02:28,Processed by Global Blue,1454538,SPAIN,50149,11065408414117529636,"429,990.00","60,198.60"
"sábado, 20/12/2025",Issued,16:42:55,Issued,1454538,UNITED STATES,50162,11065408414117531343,"103,920.00","13,509.60"
"sábado, 20/12/2025",Issued,16:45:31,Processed by Global Blue,1454538,UNITED STATES,50161,11065408414117531362,"25,980.00","3,377.40"
"sábado, 20/12/2025",Issued,16:46:49,Issued,1454538,JAMAICA,50163,11065408414117531370,"31,980.00","4,157.40"
"sábado, 20/12/2025",Issued,17:22:28,Issued,1454538,"KOREA, REPUBLIC OF",50165,11065408414117531531,"13,990.00","1,818.70"
"domingo, 21/12/2025",Issued,11:31:03,Issued,1454538,FRANCE,50172,11065408414117532162,"259,990.00","33,798.70"
"domingo, 21/12/2025",Issued,13:48:16,Processed by Global Blue,1454538,MEXICO,50184,11065408414117532542,"99,990.00","12,998.70"
"domingo, 21/12/2025",Issued,13:54:42,Processed by Global Blue,1454538,MEXICO,50185,11065408414117532574,"169,990.00","22,098.70"
"domingo, 21/12/2025",Issued,15:47:13,Processed by Global Blue,1454538,UNITED STATES,50191,11065408414117532831,"99,990.00","12,998.70"
"domingo, 21/12/2025",Issued,15:48:54,Processed by Global Blue,1454538,UNITED STATES,50192,11065408414117532854,"199,980.00","25,997.40"
"domingo, 21/12/2025",Issued,18:21:31,Issued,1454538,COLOMBIA,50198,11065408414117533318,"69,990.00","9,098.70"
"lunes, 22/12/2025",Issued,12:17:34,Issued,1454538,COLOMBIA,50200,11065408414117533801,"99,990.00","12,998.70"
"lunes, 22/12/2025",Issued,13:35:39,Issued,1454538,MEXICO,50204,11065408414117533988,"198,980.00","25,867.40"
"lunes, 22/12/2025",Issued,13:36:58,Issued,1454538,MEXICO,50203,11065408414117534001,"49,970.00","6,496.10"
