WeekdayName,IssuedStatus,IssuingDate,TFSStatus,DeskID,TouristCountryNumIsoCode,InvoiceNumber,DocumentIdentifier,TotalGrossAmount,TotalRefundAmount
"miércoles, 2/4/2025",Issued,11:39:51,Issued,1421411,"KOREA, REPUBLIC OF",0200018429,11065408317117118573,"209,940.00","27,292.20"
"miércoles, 2/4/2025",Issued,11:42:59,Refunded by Global Blue,1421411,"KOREA, REPUBLIC OF",0200018430,11065408317117118594,"79,990.00","10,398.70"
"jueves, 3/4/2025",Issued,16:14:36,Processed by Global Blue,1421411,PERU,00018442,11065408317117119874,"83,980.00","10,917.40"
"jueves, 3/4/2025",Issued,16:21:55,Processed by Global Blue,1421411,PERU,00018443,11065408317117119890,"155,990.00","20,278.70"
"jueves, 3/4/2025",Issued,16:27:22,Issued,1421411,UNITED STATES,00018444,11065408317117119916,"456,930.00","63,970.20"
"viernes, 4/4/2025",Issued,12:21:13,Issued,1421411,UNITED STATES,00218451,11065408317117120504,"26,990.00","3,508.70"
"viernes, 4/4/2025",Issued,12:23:33,Processed by Global Blue,1421411,UNITED STATES,00218452,11065408317117120515,"146,960.00","19,104.80"
"domingo, 6/4/2025",Issued,14:29:01,Processed by Global Blue,1421411,UNITED STATES,00218474,11065408317117123443,"51,990.00","6,758.70"
"domingo, 6/4/2025",Issued,14:35:27,Processed by Global Blue,1421411,UNITED STATES,00218475,11065408317117123470,"99,990.00","12,998.70"
"martes, 8/4/2025",Issued,19:46:00,Processed by Global Blue,1421411,PERU,0200018494,11065408317117126512,"553,910.00","77,547.40"
"jueves, 10/4/2025",Issued,12:40:53,Issued,1421411,CHILE,0200018502,11065408317117128120,"62,990.00","8,188.70"
"jueves, 10/4/2025",Issued,12:44:56,Processed by Global Blue,1421411,CHILE,0200018503,11065408317117128131,"99,990.00","12,998.70"
"sábado, 12/4/2025",Issued,13:41:25,Processed by Global Blue,1421411,UNITED STATES,0200018510,11065408317117131757,"89,990.00","11,698.70"
"sábado, 12/4/2025",Issued,14:29:46,Issued,1421411,MEXICO,0200018513,11065408317117131859,"79,950.00","10,393.50"
"domingo, 13/4/2025",Issued,15:41:07,Processed by Global Blue,1421411,MEXICO,0200018528,11065408317117133452,"309,980.00","40,297.40"
"domingo, 13/4/2025",Issued,18:57:01,Issued,1421411,COLOMBIA,00218533,11065408317117133928,"279,990.00","36,398.70"
"martes, 15/4/2025",Issued,11:56:49,Issued,1421411,PERU,0200018542,11065408317117136265,"112,980.00","14,687.40"
"martes, 15/4/2025",Issued,12:08:33,Issued,1421411,MEXICO,0200018543,11065408317117136296,"149,990.00","19,498.70"
"martes, 15/4/2025",Issued,12:10:51,Processed by Global Blue,1421411,UNITED STATES,0200018544,11065408317117136306,"399,990.00","55,998.60"
"martes, 15/4/2025",Issued,12:16:06,Issued,1421411,MEXICO,0200018545,11065408317117136323,"573,970.00","80,355.80"
"martes, 15/4/2025",Issued,12:19:35,Issued,1421411,MEXICO,0200018546,11065408317117136352,"113,980.00","14,817.40"
"martes, 15/4/2025",Issued,12:30:03,Issued,1421411,PERU,0200018547,11065408317117136436,"25,980.00","3,377.40"
"martes, 15/4/2025",Issued,12:46:40,Issued,1421411,PERU,0200018548,11065408317117136470,"38,970.00","5,066.10"
"martes, 15/4/2025",Issued,13:03:43,Issued,1421411,PERU,00218550,11065408317117136560,"171,990.00","22,358.70"
"martes, 15/4/2025",Issued,19:05:33,Issued,1421411,MEXICO,0200018552,11065408317117137787,"165,990.00","21,578.70"
"miércoles, 16/4/2025",Issued,11:40:47,Processed by Global Blue,1421411,TAIWAN,00018554,11065408317117138187,"15,990.00","2,078.70"
"jueves, 17/4/2025",Issued,12:40:16,Issued,1421411,MEXICO,0200018563,11065408317117140337,"99,990.00","12,998.70"
"jueves, 17/4/2025",Issued,12:49:40,Processed by Global Blue,1421411,UNITED STATES,0200018564,11065408317117140371,"202,920.00","26,379.60"
"sábado, 19/4/2025",Issued,12:11:45,Processed by Global Blue,1421411,UNITED STATES,00018587,11065408317117145435,"517,723.00","72,481.22"
"sábado, 19/4/2025",Issued,14:15:24,Issued,1421411,UNITED STATES,0200018592,11065408317117146309,"65,990.00","8,578.70"
"sábado, 19/4/2025",Issued,17:23:54,Issued,1421411,MEXICO,0200018595,11065408317117147272,"62,990.00","8,188.70"
"sábado, 19/4/2025",Issued,17:41:47,Issued,1421411,CHILE,0200018596,11065408317117147335,"189,990.00","24,698.70"
"domingo, 20/4/2025",Issued,12:37:53,Issued,1421411,UNITED KINGDOM,0200018602,11065408317117148417,"26,990.00","3,508.70"
"domingo, 20/4/2025",Issued,16:56:40,Issued,1421411,MEXICO,00018612,11065408317117149386,"61,960.00","8,054.80"
"lunes, 21/4/2025",Issued,14:24:11,Processed by Global Blue,1421411,HUNGARY,00218624,11065408317117150871,"324,980.00","42,247.40"
"martes, 22/4/2025",Issued,13:35:22,Issued,1421411,UNITED STATES,0200018629,11065408317117152298,"180,980.00","23,527.40"
"jueves, 24/4/2025",Issued,15:40:46,Processed by Global Blue,1421411,UNITED KINGDOM,00018646,11065408317117155212,"399,990.00","55,998.60"
"sábado, 26/4/2025",Issued,09:32:10,Refunded by Global Blue,1421411,PERU,00018652,11065408317117157764,"132,940.00","17,282.20"
"sábado, 26/4/2025",Issued,15:02:02,Processed by Global Blue,1421411,SPAIN,0200018656,11065408317117158585,"155,990.00","20,278.70"
"domingo, 27/4/2025",Issued,10:34:20,Issued,1421411,SPAIN,00018660,11065408317117159612,"587,960.00","82,314.40"
"domingo, 27/4/2025",Issued,12:18:25,Issued,1421411,UNITED KINGDOM,00018664,11065408317117159957,"64,990.00","8,448.70"
"domingo, 27/4/2025",Issued,12:43:46,Issued,1421411,AFGHANISTAN,00018667,11065408317117159990,"89,990.00","11,698.70"
"domingo, 27/4/2025",Issued,13:08:10,Issued,1421411,BRAZIL,00018669,11065408317117160073,"16,990.00","2,208.70"
"domingo, 27/4/2025",Issued,13:57:26,Issued,1421411,GERMANY,0200018670,11065408317117160191,"165,980.00","21,577.40"
"domingo, 27/4/2025",Issued,16:18:09,Issued,1421411,SOUTH AFRICA,0200018675,11065408317117160485,"84,980.00","11,047.40"
"domingo, 27/4/2025",Issued,16:43:57,Issued,1421411,AUSTRALIA,0200018676,11065408317117160519,"61,970.00","8,056.10"
"lunes, 28/4/2025",Issued,14:49:14,Issued,1421411,SAUDI ARABIA,00018678,11065408317117161536,"139,980.00","18,197.40"
"martes, 29/4/2025",Issued,16:39:14,Refunded by Global Blue,1421411,PERU,00018685,11065408317117162566,"189,990.00","24,698.70"
"martes, 29/4/2025",Issued,16:41:15,Refunded by Global Blue,1421411,PERU,00018686,11065408317117162584,"26,990.00","3,508.70"
"martes, 29/4/2025",Issued,17:52:10,Refunded by Global Blue,1421411,PERU,00018687,11065408317117162699,"15,990.00","2,078.70"

